"Checked"	"Protein FDR Confidence"	"Master"	"Accession"	"Description"	"Exp. q-value"	"Sum PEP Score"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Found in Sample: [S11] F2: 126, Sample, drugX"	"Found in Sample: [S12] F2: 127N, Sample, drugX"	"Found in Sample: [S13] F2: 127C, Sample, drugX"	"Found in Sample: [S14] F2: 128N, Sample, drugX"	"Found in Sample: [S15] F2: 128C, Sample, drugX"	"Found in Sample: [S16] F2: 129N, Sample, drugX"	"Found in Sample: [S17] F2: 129C, Sample, drugX"	"Found in Sample: [S18] F2: 130N, Sample, drugX"	"Found in Sample: [S19] F2: 130C, Sample, drugX"	"Found in Sample: [S20] F2: 131, Sample, drugX"	"Modifications"	"Area: 126, drugX"	"Area: 127N, drugX"	"Area: 127C, drugX"	"Area: 128N, drugX"	"Area: 128C, drugX"	"Area: 129N, drugX"	"Area: 129C, drugX"	"Area: 130N, drugX"	"Area: 130C, drugX"	"Area: 131, drugX"	"Abundance Ratio: (127N, drugX) / (126, drugX)"	"Abundance Ratio: (127C, drugX) / (126, drugX)"	"Abundance Ratio: (128N, drugX) / (126, drugX)"	"Abundance Ratio: (128C, drugX) / (126, drugX)"	"Abundance Ratio: (129N, drugX) / (126, drugX)"	"Abundance Ratio: (129C, drugX) / (126, drugX)"	"Abundance Ratio: (130N, drugX) / (126, drugX)"	"Abundance Ratio: (130C, drugX) / (126, drugX)"	"Abundance Ratio: (131, drugX) / (126, drugX)"	"Abundance: F2: 126, Sample, drugX"	"Abundance: F2: 127N, Sample, drugX"	"Abundance: F2: 127C, Sample, drugX"	"Abundance: F2: 128N, Sample, drugX"	"Abundance: F2: 128C, Sample, drugX"	"Abundance: F2: 129N, Sample, drugX"	"Abundance: F2: 129C, Sample, drugX"	"Abundance: F2: 130N, Sample, drugX"	"Abundance: F2: 130C, Sample, drugX"	"Abundance: F2: 131, Sample, drugX"	"Abundances Count: F2: 126, Sample, drugX"	"Abundances Count: F2: 127N, Sample, drugX"	"Abundances Count: F2: 127C, Sample, drugX"	"Abundances Count: F2: 128N, Sample, drugX"	"Abundances Count: F2: 128C, Sample, drugX"	"Abundances Count: F2: 129N, Sample, drugX"	"Abundances Count: F2: 129C, Sample, drugX"	"Abundances Count: F2: 130N, Sample, drugX"	"Abundances Count: F2: 130C, Sample, drugX"	"Abundances Count: F2: 131, Sample, drugX"	"emPAI"	"# Razor Peptides"	"Score Sequest HT"	"# Peptides Sequest HT"
"False"	"High"	"IsMasterProtein"	"Q8WW33"	"Gametocyte-specific factor 1 OS=Homo sapiens GN=GTSF1 PE=1 SV=2"	"0"	"23.1430662718826"	"37.125748502994"	"6"	"7"	"6"	"1"	"167"	"19.254"	"6.51"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"6.2e7"	"5.4e7"	"5.6e7"	"5.5e7"	"5.6e7"	"5.3e7"	"5.6e7"	"5.4e7"	"4.9e7"	"4.5e7"	"0.909"	"0.909"	"0.909"	"1.007"	"0.954"	"0.967"	"1.022"	"0.842"	"0.759"	"918.2"	"834.9"	"834.5"	"835.0"	"924.8"	"876.4"	"887.8"	"938.6"	"772.7"	"696.7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"2.831"	"0"	"24.8428709506989"	"6"
"False"	"High"	"IsMasterProtein"	"Q6QNY1"	"Biogenesis of lysosome-related organelles complex 1 subunit 2 OS=Homo sapiens GN=BLOC1S2 PE=1 SV=1"	"0"	"23.1423049885254"	"28.8732394366197"	"3"	"4"	"3"	"1"	"142"	"15.951"	"4.86"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.2e7"	"9.1e6"	"9.9e6"	"9.7e6"	"9.8e6"	"1.0e7"	"9.9e6"	"1.1e7"	"7.4e6"	"6.5e6"	"0.741"	"0.798"	"0.800"	"0.830"	"0.822"	"0.804"	"0.865"	"0.635"	"0.555"	"877.8"	"650.6"	"700.8"	"702.4"	"728.2"	"721.8"	"706.0"	"759.0"	"557.1"	"487.4"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"1.783"	"0"	"18.2459461688995"	"3"
"False"	"High"	"IsMasterProtein"	"Q99933"	"BAG family molecular chaperone regulator 1 OS=Homo sapiens GN=BAG1 PE=1 SV=4"	"0"	"23.1268264085471"	"13.9130434782609"	"4"	"5"	"4"	"1"	"345"	"38.755"	"7.81"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.1e7"	"8.8e6"	"9.3e6"	"9.3e6"	"1.0e7"	"1.0e7"	"1.0e7"	"1.1e7"	"8.4e6"	"7.8e6"	"0.742"	"0.819"	"0.826"	"0.864"	"0.876"	"0.913"	"0.995"	"0.725"	"0.717"	"777.9"	"576.9"	"636.9"	"642.3"	"671.9"	"681.7"	"710.1"	"773.8"	"563.7"	"557.4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"0.688"	"0"	"19.8761315345764"	"4"
"False"	"High"	"IsMasterProtein"	"Q9NRX4"	"14 kDa phosphohistidine phosphatase OS=Homo sapiens GN=PHPT1 PE=1 SV=1"	"0"	"23.1249351872219"	"30.4"	"3"	"4"	"3"	"1"	"125"	"13.824"	"6.07"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.8e7"	"2.6e7"	"2.3e7"	"2.2e7"	"2.1e7"	"2.0e7"	"2.4e7"	"2.5e7"	"1.8e7"	"1.5e7"	"1.013"	"0.612"	"0.580"	"0.557"	"0.543"	"0.764"	"0.749"	"0.563"	"0.393"	"642.9"	"651.3"	"393.3"	"372.7"	"358.4"	"349.3"	"491.4"	"481.5"	"361.9"	"252.8"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"1.783"	"0"	"14.6954600811005"	"3"
"False"	"High"	"IsMasterProtein"	"P49590"	"Probable histidine--tRNA ligase, mitochondrial OS=Homo sapiens GN=HARS2 PE=1 SV=1"	"0"	"23.0918986495525"	"10.2766798418972"	"5"	"7"	"2"	"1"	"506"	"56.852"	"8.24"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"3.4e7"	"2.7e7"	"2.8e7"	"2.7e7"	"2.7e7"	"2.6e7"	"2.9e7"	"3.1e7"	"2.2e7"	"1.9e7"	"0.764"	"0.833"	"0.803"	"0.798"	"0.804"	"0.856"	"0.896"	"0.643"	"0.609"	"438.4"	"334.8"	"365.4"	"352.0"	"349.7"	"352.3"	"375.4"	"392.6"	"281.7"	"266.9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.501"	"0"	"22.1286478042603"	"5"
"False"	"High"	"IsMasterProtein"	"Q06265-2"	"Isoform 2 of Exosome complex component RRP45 OS=Homo sapiens GN=EXOSC9"	"0"	"23.0416543180875"	"7.45614035087719"	"3"	"4"	"3"	"1"	"456"	"50.771"	"5.3"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.1e7"	"9.3e6"	"1.1e7"	"1.1e7"	"1.1e7"	"9.9e6"	"1.1e7"	"1.1e7"	"8.5e6"	"8.0e6"	"0.881"	"1.000"	"0.992"	"0.998"	"0.966"	"0.992"	"1.046"	"0.809"	"0.744"	"780.2"	"687.3"	"780.5"	"774.3"	"778.8"	"753.6"	"774.1"	"816.0"	"630.9"	"580.4"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.624"	"0"	"15.8155624866486"	"3"
"False"	"High"	"IsMasterProtein"	"Q9Y244"	"Proteasome maturation protein OS=Homo sapiens GN=POMP PE=1 SV=1"	"0"	"23.0145827842215"	"41.8439716312057"	"4"	"4"	"4"	"1"	"141"	"15.779"	"5.11"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"7.5e7"	"5.9e7"	"6.3e7"	"6.2e7"	"6.3e7"	"5.1e7"	"5.6e7"	"6.4e7"	"5.1e7"	"4.6e7"	"0.872"	"1.051"	"1.030"	"0.952"	"0.959"	"0.948"	"1.036"	"0.863"	"0.788"	"162.3"	"141.6"	"170.6"	"167.1"	"154.5"	"155.7"	"153.8"	"168.1"	"140.1"	"127.9"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"1.31"	"0"	"14.3909723758698"	"4"
"False"	"High"	"IsMasterProtein"	"Q9Y2Y0"	"ADP-ribosylation factor-like protein 2-binding protein OS=Homo sapiens GN=ARL2BP PE=1 SV=1"	"0"	"23.0082761215842"	"17.1779141104294"	"2"	"3"	"2"	"1"	"163"	"18.81"	"4.35"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.4e7"	"1.2e7"	"1.4e7"	"1.4e7"	"1.5e7"	"1.4e7"	"1.3e7"	"1.5e7"	"1.2e7"	"1.3e7"	"0.955"	"1.097"	"1.120"	"1.175"	"1.088"	"1.060"	"1.146"	"0.934"	"0.983"	"418.0"	"399.1"	"458.4"	"468.0"	"491.1"	"454.7"	"442.9"	"479.2"	"390.5"	"410.9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1.154"	"0"	"13.7523548603058"	"2"
"False"	"High"	"IsMasterProtein"	"P61962"	"DDB1- and CUL4-associated factor 7 OS=Homo sapiens GN=DCAF7 PE=1 SV=1"	"0"	"23.0052574943459"	"15.2046783625731"	"4"	"4"	"4"	"1"	"342"	"38.901"	"5.52"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.5e7"	"2.0e7"	"2.1e7"	"1.9e7"	"1.9e7"	"1.9e7"	"2.0e7"	"2.1e7"	"1.8e7"	"1.6e7"	"0.761"	"0.807"	"0.789"	"0.799"	"0.804"	"0.822"	"0.884"	"0.685"	"0.616"	"835.7"	"635.7"	"674.1"	"659.2"	"667.6"	"671.6"	"687.2"	"739.0"	"572.6"	"515.2"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"0.624"	"0"	"16.4602692127228"	"4"
"False"	"High"	"IsMasterProtein"	"Q9NYK5"	"39S ribosomal protein L39, mitochondrial OS=Homo sapiens GN=MRPL39 PE=1 SV=3"	"0"	"22.9938085265061"	"13.3136094674556"	"4"	"4"	"4"	"1"	"338"	"38.687"	"7.65"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.2e7"	"2.0e7"	"2.3e7"	"2.3e7"	"2.3e7"	"2.1e7"	"2.0e7"	"2.4e7"	"1.7e7"	"1.6e7"	"0.847"	"1.008"	"0.984"	"0.957"	"0.891"	"0.838"	"0.958"	"0.732"	"0.712"	"442.5"	"374.6"	"446.2"	"435.2"	"423.6"	"394.4"	"370.7"	"423.8"	"324.0"	"315.1"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.468"	"0"	"17.4073164463043"	"4"
"False"	"High"	"IsMasterProtein"	"Q96K76"	"Ubiquitin carboxyl-terminal hydrolase 47 OS=Homo sapiens GN=USP47 PE=1 SV=3"	"0"	"22.9401404107012"	"2.83636363636364"	"3"	"3"	"3"	"1"	"1375"	"157.212"	"5.08"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"5.6e6"	"5.3e6"	"7.2e6"	"6.6e6"	"5.6e6"	"4.7e6"	"4.9e6"	"5.4e6"	"4.8e6"	"5.1e6"	"0.923"	"1.263"	"1.179"	"1.006"	"0.864"	"0.860"	"0.964"	"0.827"	"0.881"	"491.5"	"453.7"	"620.8"	"579.6"	"494.3"	"424.8"	"422.9"	"474.0"	"406.7"	"432.8"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.089"	"0"	"14.5289855003357"	"3"
"False"	"High"	"IsMasterProtein"	"Q9P015"	"39S ribosomal protein L15, mitochondrial OS=Homo sapiens GN=MRPL15 PE=1 SV=1"	"0"	"22.9149173448982"	"25.3378378378378"	"5"	"5"	"5"	"1"	"296"	"33.399"	"10.01"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.7e7"	"1.3e7"	"1.7e7"	"1.6e7"	"1.5e7"	"1.5e7"	"1.5e7"	"1.6e7"	"1.1e7"	"1.2e7"	"0.832"	"1.053"	"1.034"	"1.009"	"0.986"	"0.957"	"1.033"	"0.771"	"0.794"	"803.1"	"667.8"	"846.0"	"830.8"	"810.6"	"792.0"	"768.8"	"829.8"	"618.8"	"637.3"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"0.833"	"0"	"18.8520131111145"	"5"
"False"	"High"	"IsMasterProtein"	"P49643"	"DNA primase large subunit OS=Homo sapiens GN=PRIM2 PE=1 SV=2"	"0"	"22.9123351531341"	"11.3948919449902"	"5"	"5"	"5"	"1"	"509"	"58.769"	"7.91"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.5e7"	"1.3e7"	"1.5e7"	"1.5e7"	"1.3e7"	"1.2e7"	"1.2e7"	"1.3e7"	"1.0e7"	"9.6e6"	"0.861"	"1.089"	"1.012"	"0.889"	"0.804"	"0.837"	"0.885"	"0.711"	"0.720"	"1022.7"	"880.3"	"1113.5"	"1035.2"	"908.7"	"822.3"	"856.3"	"905.5"	"726.8"	"736.7"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"0.377"	"0"	"21.9796235561371"	"5"
"False"	"High"	"IsMasterProtein"	"Q5VTR2"	"E3 ubiquitin-protein ligase BRE1A OS=Homo sapiens GN=RNF20 PE=1 SV=2"	"0"	"22.859224715362"	"5.33333333333333"	"4"	"4"	"3"	"1"	"975"	"113.592"	"5.94"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"5.1e6"	"4.3e6"	"4.9e6"	"5.0e6"	"4.7e6"	"4.4e6"	"4.5e6"	"5.0e6"	"3.4e6"	"3.5e6"	"0.844"	"0.989"	"0.990"	"0.916"	"0.856"	"0.831"	"0.897"	"0.675"	"0.728"	"962.3"	"811.9"	"952.1"	"952.5"	"881.6"	"823.8"	"799.8"	"863.0"	"649.3"	"700.6"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"0.152"	"1"	"18.9808554649353"	"4"
"False"	"High"	"IsMasterProtein"	"Q53FT3"	"Protein Hikeshi OS=Homo sapiens GN=C11orf73 PE=1 SV=2"	"0"	"22.8547138108283"	"19.2893401015228"	"3"	"5"	"3"	"1"	"197"	"21.614"	"5.45"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"7.6e7"	"5.3e7"	"5.8e7"	"6.0e7"	"5.9e7"	"5.9e7"	"6.4e7"	"6.7e7"	"4.7e7"	"4.5e7"	"0.756"	"0.921"	"0.934"	"0.929"	"0.865"	"0.906"	"0.954"	"0.736"	"0.760"	"845.4"	"638.8"	"779.0"	"789.2"	"785.2"	"731.4"	"765.8"	"806.1"	"622.4"	"642.7"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4.179"	"0"	"18.7689461708069"	"3"
"False"	"High"	"IsMasterProtein"	"Q96IJ6-2"	"Isoform 2 of Mannose-1-phosphate guanyltransferase alpha OS=Homo sapiens GN=GMPPA"	"0"	"22.8444020105962"	"7.39957716701903"	"4"	"5"	"4"	"1"	"473"	"51.985"	"7.21"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"8.3e6"	"7.1e6"	"9.3e6"	"8.6e6"	"8.1e6"	"7.7e6"	"8.2e6"	"7.4e6"	"7.4e6"	"7.4e6"	"0.816"	"1.065"	"1.008"	"0.942"	"0.904"	"0.946"	"0.882"	"0.806"	"0.826"	"855.1"	"697.9"	"910.9"	"861.9"	"805.1"	"772.9"	"809.0"	"754.4"	"689.3"	"706.3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.778"	"0"	"19.9495775699615"	"4"
"False"	"High"	"IsMasterProtein"	"Q9NWZ3"	"Interleukin-1 receptor-associated kinase 4 OS=Homo sapiens GN=IRAK4 PE=1 SV=1"	"0"	"22.7459293362661"	"8.91304347826087"	"3"	"4"	"3"	"1"	"460"	"51.497"	"5.41"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"5.3e6"	"4.8e6"	"2.3e7"	"1.7e7"	"9.9e6"	"5.4e6"	"5.1e6"	"5.2e6"	"4.6e6"	"4.2e6"	"0.828"	"3.733"	"2.908"	"1.812"	"1.046"	"0.865"	"0.972"	"0.799"	"0.815"	"491.3"	"406.8"	"1834.1"	"1428.6"	"890.2"	"514.1"	"424.8"	"477.6"	"392.7"	"400.5"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.322"	"0"	"16.7033081054688"	"3"
"False"	"High"	"IsMasterProtein"	"O75391"	"Sperm-associated antigen 7 OS=Homo sapiens GN=SPAG7 PE=1 SV=2"	"0"	"22.7037860417137"	"19.3832599118943"	"3"	"6"	"3"	"1"	"227"	"26.018"	"7.91"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"3.0e7"	"2.2e7"	"2.6e7"	"2.7e7"	"2.7e7"	"2.4e7"	"2.6e7"	"2.8e7"	"2.1e7"	"2.0e7"	"0.853"	"0.963"	"1.032"	"1.037"	"0.909"	"0.953"	"0.986"	"0.868"	"0.848"	"553.4"	"472.0"	"533.2"	"570.9"	"573.8"	"503.3"	"527.6"	"545.4"	"480.4"	"469.4"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.931"	"0"	"16.6328108310699"	"3"
"False"	"High"	"IsMasterProtein"	"Q6YN16"	"Hydroxysteroid dehydrogenase-like protein 2 OS=Homo sapiens GN=HSDL2 PE=1 SV=1"	"0"	"22.6856129741499"	"13.3971291866029"	"4"	"4"	"4"	"1"	"418"	"45.366"	"7.99"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.8e6"	"2.6e6"	"3.8e6"	"3.6e6"	"3.1e6"	"2.7e6"	"2.4e6"	"2.6e6"	"2.4e6"	"2.8e6"	"0.931"	"1.224"	"1.210"	"1.049"	"0.942"	"0.887"	"0.972"	"0.840"	"0.932"	"580.4"	"540.2"	"710.4"	"702.4"	"608.6"	"547.0"	"515.1"	"564.0"	"487.5"	"541.0"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"0.389"	"0"	"15.6849060058594"	"4"
"False"	"High"	"IsMasterProtein"	"Q709C8"	"Vacuolar protein sorting-associated protein 13C OS=Homo sapiens GN=VPS13C PE=1 SV=1"	"0"	"22.6743588868459"	"1.49213962163602"	"6"	"6"	"6"	"1"	"3753"	"422.124"	"6.83"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.5e7"	"1.2e7"	"1.2e7"	"1.2e7"	"1.2e7"	"1.4e7"	"1.4e7"	"1.5e7"	"8.8e6"	"8.6e6"	"0.833"	"0.952"	"0.938"	"0.948"	"0.921"	"0.945"	"1.014"	"0.777"	"0.754"	"732.3"	"609.8"	"697.2"	"686.8"	"694.5"	"674.6"	"692.2"	"742.8"	"568.7"	"551.8"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"0.063"	"0"	"20.2131659984589"	"6"
"False"	"High"	"IsMasterProtein"	"O95571"	"Persulfide dioxygenase ETHE1, mitochondrial OS=Homo sapiens GN=ETHE1 PE=1 SV=2"	"0"	"22.6125727551388"	"21.6535433070866"	"4"	"5"	"4"	"1"	"254"	"27.855"	"6.83"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"3.3e7"	"2.7e7"	"3.1e7"	"3.3e7"	"3.2e7"	"3.0e7"	"3.1e7"	"3.3e7"	"2.5e7"	"2.5e7"	"0.795"	"0.918"	"0.970"	"0.948"	"0.910"	"0.932"	"1.006"	"0.755"	"0.725"	"767.1"	"609.9"	"704.5"	"743.9"	"727.2"	"697.8"	"714.7"	"771.7"	"579.5"	"556.1"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"1.054"	"0"	"17.5026450157166"	"4"
"False"	"High"	"IsMasterProtein"	"Q9BWH6"	"RNA polymerase II-associated protein 1 OS=Homo sapiens GN=RPAP1 PE=1 SV=3"	"0"	"22.5706429061571"	"4.37903804737976"	"3"	"4"	"3"	"1"	"1393"	"152.659"	"6.38"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.1e7"	"9.5e6"	"8.9e6"	"9.2e6"	"9.2e6"	"9.4e6"	"1.0e7"	"1.0e7"	"7.9e6"	"6.7e6"	"0.813"	"0.718"	"0.661"	"0.730"	"0.723"	"0.817"	"0.845"	"0.616"	"0.515"	"454.3"	"369.5"	"326.0"	"300.3"	"331.7"	"328.5"	"371.2"	"383.9"	"279.9"	"234.1"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.098"	"0"	"17.8313374519348"	"3"
"False"	"High"	"IsMasterProtein"	"Q99627"	"COP9 signalosome complex subunit 8 OS=Homo sapiens GN=COPS8 PE=1 SV=1"	"0"	"22.564119501106"	"24.8803827751196"	"4"	"6"	"4"	"1"	"209"	"23.211"	"5.38"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"6.5e7"	"5.1e7"	"5.8e7"	"5.6e7"	"5.5e7"	"5.4e7"	"5.9e7"	"6.0e7"	"4.3e7"	"4.4e7"	"0.721"	"0.932"	"1.035"	"0.974"	"0.921"	"0.877"	"0.960"	"0.721"	"0.767"	"543.5"	"392.1"	"506.4"	"562.5"	"529.4"	"500.3"	"476.5"	"521.7"	"391.8"	"416.7"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"1.512"	"0"	"21.8278279304504"	"4"
"False"	"High"	"IsMasterProtein"	"P50336"	"Protoporphyrinogen oxidase OS=Homo sapiens GN=PPOX PE=1 SV=1"	"0"	"22.5599604646381"	"9.64360587002096"	"4"	"4"	"4"	"1"	"477"	"50.734"	"8.16"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.0e7"	"8.6e6"	"9.4e6"	"9.6e6"	"9.2e6"	"9.0e6"	"8.2e6"	"9.6e6"	"6.9e6"	"6.7e6"	"0.850"	"1.016"	"0.996"	"0.993"	"0.901"	"0.882"	"0.940"	"0.740"	"0.753"	"805.6"	"685.0"	"818.8"	"802.4"	"800.2"	"725.6"	"710.2"	"757.3"	"596.1"	"606.3"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"0.359"	"0"	"16.3916478157043"	"4"
"False"	"High"	"IsMasterProtein"	"Q9Y3E1"	"Hepatoma-derived growth factor-related protein 3 OS=Homo sapiens GN=HDGFRP3 PE=2 SV=1"	"0"	"22.5374835916282"	"19.2118226600985"	"3"	"4"	"3"	"1"	"203"	"22.606"	"7.99"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.7e7"	"1.2e7"	"1.6e7"	"1.5e7"	"1.6e7"	"1.5e7"	"1.5e7"	"1.7e7"	"1.3e7"	"1.2e7"	"0.746"	"0.946"	"0.969"	"0.968"	"0.901"	"0.905"	"0.990"	"0.762"	"0.760"	"692.8"	"516.7"	"655.4"	"671.6"	"670.4"	"624.2"	"626.7"	"685.7"	"528.1"	"526.2"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"1.154"	"0"	"17.0039465427399"	"3"
"False"	"High"	"IsMasterProtein"	"Q8IW35-2"	"Isoform 2 of Centrosomal protein of 97 kDa OS=Homo sapiens GN=CEP97"	"0"	"22.5326308869395"	"3.25476992143659"	"2"	"3"	"2"	"1"	"891"	"99.846"	"5.08"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"4.6e6"	"3.5e6"	"3.9e6"	"4.2e6"	"4.2e6"	"4.1e6"	"3.7e6"	"4.4e6"	"3.1e6"	"2.9e6"	"0.763"	"0.872"	"0.862"	"0.887"	"0.876"	"0.789"	"0.927"	"0.689"	"0.686"	"594.8"	"453.8"	"518.5"	"512.7"	"527.7"	"520.8"	"469.2"	"551.5"	"409.9"	"408.2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.162"	"0"	"16.9873673915863"	"2"
"False"	"High"	"IsMasterProtein"	"P54105"	"Methylosome subunit pICln OS=Homo sapiens GN=CLNS1A PE=1 SV=1"	"0"	"22.4946918446381"	"10.9704641350211"	"2"	"8"	"2"	"1"	"237"	"26.199"	"4.11"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"3.9e7"	"3.0e7"	"3.2e7"	"3.4e7"	"3.3e7"	"3.3e7"	"3.3e7"	"3.1e7"	"3.2e7"	"2.9e7"	"0.875"	"0.944"	"1.027"	"0.989"	"0.953"	"0.925"	"0.985"	"0.786"	"0.784"	"570.6"	"499.2"	"538.7"	"585.9"	"564.3"	"543.6"	"527.6"	"561.9"	"448.4"	"447.3"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1.31"	"0"	"27.2432010173798"	"2"
"False"	"High"	"IsMasterProtein"	"Q9H9S4"	"Calcium-binding protein 39-like OS=Homo sapiens GN=CAB39L PE=1 SV=3"	"0"	"22.4554523856954"	"15.13353115727"	"5"	"8"	"2"	"1"	"337"	"39.063"	"8.4"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"3.0e7"	"3.0e7"	"3.8e7"	"3.9e7"	"3.6e7"	"3.7e7"	"3.5e7"	"3.8e7"	"3.5e7"	"3.5e7"	"0.899"	"1.125"	"1.238"	"1.139"	"1.151"	"1.120"	"1.170"	"1.005"	"0.979"	"362.0"	"325.4"	"407.4"	"448.1"	"412.2"	"416.6"	"405.3"	"423.6"	"363.9"	"354.4"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.905"	"0"	"27.8493342399597"	"5"
"False"	"High"	"IsMasterProtein"	"P30050"	"60S ribosomal protein L12 OS=Homo sapiens GN=RPL12 PE=1 SV=1"	"0"	"22.4263134945842"	"28.4848484848485"	"4"	"4"	"4"	"1"	"165"	"17.808"	"9.42"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.4e7"	"1.0e7"	"1.1e7"	"1.2e7"	"1.3e7"	"1.2e7"	"1.3e7"	"1.4e7"	"1.1e7"	"8.9e6"	"0.845"	"0.830"	"0.929"	"0.917"	"0.891"	"0.890"	"0.920"	"0.794"	"0.766"	"601.0"	"508.1"	"498.9"	"558.5"	"551.0"	"535.6"	"534.7"	"553.1"	"477.0"	"460.6"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"1.31"	"0"	"16.6403391361237"	"4"
