Checked	Master	Accession	Description	Coverage	# Peptides	# PSMs	# Unique Peptides	# Protein Groups	# AAs	MW [kDa]	calc. pI	Modifications	Entrez Gene ID	Ensembl Gene ID	Gene ID	Chromosome	Biological Process	Cellular Component	Molecular Function	Pfam IDs	"Abundance Ratio: (127N, Treatmentrep1) / (126, Treatmentrep1)"	"Abundance Ratio: (127C, Treatmentrep1) / (126, Treatmentrep1)"	"Abundance Ratio: (128N, Treatmentrep1) / (126, Treatmentrep1)"	"Abundance Ratio: (128C, Treatmentrep1) / (126, Treatmentrep1)"	"Abundance Ratio: (129N, Treatmentrep1) / (126, Treatmentrep1)"	"Abundance Ratio: (129C, Treatmentrep1) / (126, Treatmentrep1)"	"Abundance Ratio: (130N, Treatmentrep1) / (126, Treatmentrep1)"	"Abundance Ratio: (130C, Treatmentrep1) / (126, Treatmentrep1)"	"Abundance Ratio: (131, Treatmentrep1) / (126, Treatmentrep1)"	"Abundance: F1: 126, Sample, Treatmentrep1"	"Abundance: F1: 127N, Sample, Treatmentrep1"	"Abundance: F1: 127C, Sample, Treatmentrep1"	"Abundance: F1: 128N, Sample, Treatmentrep1"	"Abundance: F1: 128C, Sample, Treatmentrep1"	"Abundance: F1: 129N, Sample, Treatmentrep1"	"Abundance: F1: 129C, Sample, Treatmentrep1"	"Abundance: F1: 130N, Sample, Treatmentrep1"	"Abundance: F1: 130C, Sample, Treatmentrep1"	"Abundance: F1: 131, Sample, Treatmentrep1"	"Abundances Count: F1: 126, Sample, Treatmentrep1"	"Abundances Count: F1: 127N, Sample, Treatmentrep1"	"Abundances Count: F1: 127C, Sample, Treatmentrep1"	"Abundances Count: F1: 128N, Sample, Treatmentrep1"	"Abundances Count: F1: 128C, Sample, Treatmentrep1"	"Abundances Count: F1: 129N, Sample, Treatmentrep1"	"Abundances Count: F1: 129C, Sample, Treatmentrep1"	"Abundances Count: F1: 130N, Sample, Treatmentrep1"	"Abundances Count: F1: 130C, Sample, Treatmentrep1"	"Abundances Count: F1: 131, Sample, Treatmentrep1"	emPAI	# Razor Peptides	Score Sequest HT	# Peptides Sequest HT	Score Mascot	# Peptides Mascot
FALSE	IsMasterProtein	P39880-3	Isoform 3 of Homeobox protein cut-like 1 OS=Homo sapiens GN=CUX1	8.575197889	12	32	12	1	1516	165.587	5.86		1523	ENSG00000257923	CUX1	7	cell differentiation;cell organization and biogenesis;development;metabolic process;regulation of biological process;transport	cytoplasm;cytoskeleton;cytosol;Golgi;membrane;nucleus	catalytic activity;DNA binding;motor activity;protein binding;transporter activity	"Pf00046, Pf00261, Pf00769, Pf01576, Pf02376, Pf02463, Pf04111, Pf04156, Pf05557, Pf05622, Pf05701, Pf05911, Pf06160, Pf07902, Pf07926, Pf09726, Pf09731, Pf09787, Pf10174, Pf10186, Pf11559, Pf12072, Pf12128, Pf12729, Pf13166, Pf13514, Pf13851, Pf14915, Pf15066, Pf15397, Pf15619"	0.966	0.944	0.816	0.597	0.408	0.263	0.175	0.146	0.132	5273.9	5095.6	4977.6	4305	3146.4	2150.6	1388.5	921.4	769.7	696.7	13	13	13	13	13	13	13	13	13	13	0.434	0	50.78429317	12	280.9444026	12
FALSE	IsMasterProtein	P39900	Macrophage metalloelastase OS=Homo sapiens GN=MMP12 PE=1 SV=1	1.70212766	1	1	1	1	470	53.967	8.66		4321	ENSG00000262406	MMP12	11	cell organization and biogenesis;cellular component movement;metabolic process;regulation of biological process;response to stimulus	extracellular	catalytic activity;metal ion binding	"Pf00045, Pf00413, Pf01471, Pf13582, Pf13688"																														0.077	0	2.277755499	1		
FALSE	IsMasterProtein	P40121	Macrophage-capping protein OS=Homo sapiens GN=CAPG PE=1 SV=2	28.16091954	9	41	9	1	348	38.474	6.19		822	ENSG00000042493	CAPG	2	cell organization and biogenesis;regulation of biological process	cytoplasm;membrane;nucleus	protein binding	Pf00626	0.984	1.068	0.97	0.836	0.45	0.162	0.101	0.072	0.047	6216.6	6114.4	6637.6	6029.8	5195.4	2797.2	1006.2	625.1	448.8	291.5	9	9	9	9	9	9	9	9	9	9	4.623	0	82.73915935	9	694.1653787	8
FALSE	IsMasterProtein	P40222	Alpha-taxilin OS=Homo sapiens GN=TXLNA PE=1 SV=3	51.64835165	25	73	23	1	546	61.853	6.52		200081	ENSG00000084652	TXLNA	1	cell proliferation;transport	cytoplasm;extracellular;membrane	protein binding	Pf09728	0.969	1.006	0.893	0.723	0.554	0.398	0.197	0.119	0.099	6483.5	6281.6	6523.1	5791.3	4686.9	3591.8	2582.2	1276	769.9	640	23	23	23	23	23	23	23	23	23	23	6.128	1	119.9240264	25	604.1320607	22
FALSE	IsMasterProtein	P40227	T-complex protein 1 subunit zeta OS=Homo sapiens GN=CCT6A PE=1 SV=3	55.17890772	26	211	26	1	531	57.988	6.68		908	ENSG00000146731	CCT6A	7	metabolic process;transport	cytoplasm;cytosol;membrane	nucleotide binding;protein binding;RNA binding	"Pf00118, Pf05504"	0.995	1.094	1.009	0.86	0.64	0.343	0.101	0.07	0.046	21453.1	21336.6	23462.6	21649.4	18440	13733.6	7361.6	2175.7	1492.4	979.1	33	33	33	33	33	33	33	33	33	33	18.513	0	421.4174521	26	2295.670117	25
FALSE	IsMasterProtein	P40306	Proteasome subunit beta type-10 OS=Homo sapiens GN=PSMB10 PE=1 SV=1	3.663003663	1	2	1	1	273	28.918	7.81		5699	ENSG00000205220	PSMB10	16	cell death;cell organization and biogenesis;cell proliferation;cellular component movement;defense response;metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytosol;nucleus;proteasome	catalytic activity;protein binding	"Pf00227, Pf12465"	0.966	0.887	0.632	0.428	0.268	0.174	0.116	0.09	0.057	709.9	685.9	629.4	448.8	303.8	190.1	123.2	82.2	64.1	40.5	1	1	1	1	1	1	1	1	1	1	0.166	0	3.179142237	1	37.45	1
FALSE	IsMasterProtein	P40337	Von Hippel-Lindau disease tumor suppressor OS=Homo sapiens GN=VHL PE=1 SV=2	8.920187793	2	3	2	1	213	24.138	4.73		7428	ENSG00000134086	VHL	3	cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytoskeleton;cytosol;endoplasmic reticulum;membrane;mitochondrion;nucleus	catalytic activity;protein binding	Pf01847	0.876	0.669	0.373	0.214	0.13	0.085	0.038	0.027	0.023	1466.9	1284.6	980.9	547.3	313.8	191.4	124.7	55.6	40.1	33.3	2	2	2	2	2	2	2	2	2	2	0.931	0	4.991095781	2	20.96	1
FALSE	IsMasterProtein	P40425	Pre-B-cell leukemia transcription factor 2 OS=Homo sapiens GN=PBX2 PE=1 SV=2	16.51162791	4	7	4	1	430	45.853	7.56		5089	ENSG00000204304; ENSG00000206315; ENSG00000236353; ENSG00000225987; ENSG00000232005; ENSG00000237344; ENSG00000224952	PBX2	6; CHRHSCHR6MHCQBLCTG1; CHRHSCHR6MHCMCFCTG1; CHRHSCHR6MHCAPDCTG1; CHRHSCHR6MHCMANNCTG1; CHRHSCHR6MHCCOXCTG1; CHRHSCHR6MHCSSTOCTG1	metabolic process;regulation of biological process	nucleus	DNA binding;protein binding	"Pf00046, Pf03792, Pf05920"	0.895	0.897	0.799	0.506	0.189	0.084	0.05	0.038	0.03	1410.5	1262.4	1265	1126.6	714	266.1	118.3	71	53.5	41.8	4	4	4	4	4	4	4	4	4	4	0.52	0	17.34780836	4	142.46	3
FALSE	IsMasterProtein	P40429	60S ribosomal protein L13a OS=Homo sapiens GN=RPL13A PE=1 SV=2	34.48275862	9	27	9	1	203	23.562	10.93		23521	ENSG00000142541	RPL13A	19	cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus;transport	cytoplasm;cytosol;membrane;nucleus;ribosome	RNA binding;structural molecule activity	Pf00572	0.9	1.045	0.855	0.779	0.643	0.614	0.176	0.088	0.068	3524.5	3171.4	3683.6	3013.5	2746	2267.2	2162.6	619.1	310.8	238.5	7	7	7	7	7	7	7	7	7	7	2.384	0	47.67181063	9	334.731689	7
FALSE	IsMasterProtein	P40616	ADP-ribosylation factor-like protein 1 OS=Homo sapiens GN=ARL1 PE=1 SV=1	52.48618785	7	20	7	1	181	20.404	5.72		400	ENSG00000120805	ARL1	12	cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus;transport	cytoplasm;Golgi;membrane;nucleus	catalytic activity;enzyme regulator activity;metal ion binding;nucleotide binding;protein binding;signal transducer activity	"Pf00025, Pf00071, Pf00503, Pf01926, Pf04670, Pf08477, Pf09439"	0.984	1.001	0.969	0.83	0.663	0.464	0.231	0.156	0.084	1963.9	1931.8	1966.1	1903.3	1630.2	1301.6	911.1	454.3	307.2	165	6	6	6	6	6	6	6	6	6	6	5.31	0	43.58010244	7	354.8425924	7
FALSE	IsMasterProtein	P40617	ADP-ribosylation factor-like protein 4A OS=Homo sapiens GN=ARL4A PE=1 SV=2	7.5	1	1	1	1	200	22.601	9.17		10124	ENSG00000122644	ARL4A	7	cell differentiation;regulation of biological process;response to stimulus	cytoplasm;membrane;nucleus	nucleotide binding;protein binding;signal transducer activity	"Pf00009, Pf00025, Pf00071, Pf00503, Pf01926, Pf08477, Pf09439"	1.027	0.994	1.037	0.838	0.421	0.165	0.08	0.059	0.035	601	617.1	597.5	623	503.6	252.8	98.9	48	35.2	21.1	1	1	1	1	1	1	1	1	1	1	0.212	0	0	1		
FALSE	IsMasterProtein	P40692	DNA mismatch repair protein Mlh1 OS=Homo sapiens GN=MLH1 PE=1 SV=1	14.81481481	10	23	10	1	756	84.548	5.72		4292	ENSG00000076242	MLH1	3	cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus	chromosome;membrane;nucleus	catalytic activity;DNA binding;nucleotide binding;protein binding	"Pf01119, Pf02518, Pf13589"	0.71	0.558	0.372	0.244	0.159	0.107	0.062	0.052	0.038	6449.7	4582.3	3600.1	2398.3	1571.7	1026.4	690.6	402.2	333.7	247.6	12	12	12	12	12	12	12	12	12	12	0.719	0	40.50620222	10	241.74	9
FALSE	IsMasterProtein	P40763	Signal transducer and activator of transcription 3 OS=Homo sapiens GN=STAT3 PE=1 SV=2	45.45454545	28	106	26	1	770	88.011	6.3		6774	ENSG00000168610	STAT3	17	cell differentiation;cell organization and biogenesis;cell proliferation;cellular component movement;defense response;metabolic process;regulation of biological process;reproduction;response to stimulus;transport	cytoplasm;cytosol;membrane;nucleus	DNA binding;metal ion binding;protein binding;signal transducer activity	"Pf00017, Pf01017, Pf02864, Pf02865"	0.986	1	0.912	0.552	0.188	0.095	0.054	0.039	0.03	14295.6	14093.5	14300.2	13041.8	7889.9	2685	1353.8	777.8	562.3	431	30	30	30	30	30	30	30	30	30	30	5.127	2	217.2085562	27	1227.396663	25
FALSE	IsMasterProtein	P40818	Ubiquitin carboxyl-terminal hydrolase 8 OS=Homo sapiens GN=USP8 PE=1 SV=1	20.30411449	24	49	24	1	1118	127.444	8.51		9101	ENSG00000138592	USP8	15	cell organization and biogenesis;cell proliferation;metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytosol;endosome;Golgi;membrane;nucleus	catalytic activity;protein binding	"Pf00443, Pf00581, Pf08969, Pf13423"	1.001	1.01	0.751	0.249	0.117	0.054	0.034	0.026	0.023	8890	8896.4	8982	6678	2211.6	1038.7	483.7	300.3	232.5	201	20	20	20	20	20	20	20	20	20	20	1.202	0	95.23018336	24	411.3076155	19
FALSE	IsMasterProtein	P40855	Peroxisomal biogenesis factor 19 OS=Homo sapiens GN=PEX19 PE=1 SV=1	44.48160535	11	35	6	1	299	32.786	4.34		5824	ENSG00000162735	PEX19	1	cell organization and biogenesis;metabolic process;regulation of biological process;transport	cytoplasm;cytosol;membrane;nucleus	protein binding	Pf04614	1.005	1.067	1.071	0.999	0.839	0.812	0.637	0.592	0.518	1896.3	1905.1	2023.6	2030.5	1894.4	1591.1	1540.1	1208.4	1122.8	982.4	7	7	7	7	7	7	7	7	7	7	3.833	0	76.78785229	11	617.7734555	11
FALSE	IsMasterProtein	P40926	"Malate dehydrogenase, mitochondrial OS=Homo sapiens GN=MDH2 PE=1 SV=3"	71.30177515	22	392	22	1	338	35.481	8.68		4191	ENSG00000146701	MDH2	7	metabolic process	cytoplasm;membrane;mitochondrion;nucleus;organelle lumen	catalytic activity;nucleotide binding;protein binding;RNA binding	"Pf00056, Pf01073, Pf01118, Pf02866, Pf13460"	0.97	1.058	0.964	0.903	0.679	0.605	0.274	0.088	0.055	54415.6	52772.3	57587.7	52450.2	49140.7	36964	32918.3	14911.6	4765.8	3014.4	37	37	37	37	37	37	37	37	37	37	46.863	0	789.1886771	22	4954.947634	19
FALSE	IsMasterProtein	P40937	Replication factor C subunit 5 OS=Homo sapiens GN=RFC5 PE=1 SV=1	39.70588235	15	25	14	1	340	38.472	7.2		5985	ENSG00000111445	RFC5	12	cell organization and biogenesis;cellular homeostasis;metabolic process;response to stimulus	nucleus	catalytic activity;DNA binding;nucleotide binding;protein binding	"Pf00004, Pf03215, Pf05496, Pf06068, Pf08542, Pf13086, Pf13173, Pf13177, Pf13401, Pf13479"	0.666	0.379	0.174	0.092	0.055	0.036	0.021	0.017	0.015	5934.1	3951.1	2248.4	1030.8	548.8	328.5	211.3	125.3	103.4	89.1	8	8	8	8	8	8	8	8	8	8	2.039	0	41.65763366	15	173.965	10
FALSE	IsMasterProtein	P40938	Replication factor C subunit 3 OS=Homo sapiens GN=RFC3 PE=1 SV=2	17.97752809	6	13	6	1	356	40.53	8.34		5983	ENSG00000133119	RFC3	13	cell organization and biogenesis;cellular homeostasis;metabolic process;response to stimulus	nucleus	catalytic activity;DNA binding;nucleotide binding;protein binding	"Pf03215, Pf08542, Pf13177, Pf13401"	0.659	0.366	0.191	0.117	0.078	0.052	0.038	0.027	0.025	4166.2	2747.5	1524.7	795.6	487.3	323.6	216.2	157.5	112	105.2	5	5	5	5	5	5	5	5	5	5	0.668	0	27.21035337	6	221.7966667	5
FALSE	IsMasterProtein	P40939	"Trifunctional enzyme subunit alpha, mitochondrial OS=Homo sapiens GN=HADHA PE=1 SV=2"	57.27391874	35	128	35	1	763	82.947	9.04		3030	ENSG00000084754	HADHA	2	metabolic process;response to stimulus	membrane;mitochondrion	catalytic activity;nucleotide binding;protein binding	"Pf00378, Pf00725, Pf02737"	0.944	0.955	0.794	0.524	0.241	0.132	0.078	0.057	0.05	15170.2	14319.8	14486.6	12042.7	7948.7	3650.9	2010	1178.8	863.1	756	32	32	32	32	32	32	32	32	32	32	7.149	0	264.3611227	35	1661.229519	33
FALSE	IsMasterProtein	P41091	Eukaryotic translation initiation factor 2 subunit 3 OS=Homo sapiens GN=EIF2S3 PE=1 SV=3	50.63559322	21	76	21	1	472	51.077	8.4		1968	ENSG00000130741	EIF2S3	X	cell organization and biogenesis;metabolic process;transport	cytoplasm;cytosol;nucleus	catalytic activity;nucleotide binding;protein binding;RNA binding	"Pf00009, Pf03144, Pf09173"	0.979	0.999	0.917	0.801	0.52	0.27	0.101	0.07	0.058	8749	8568.2	8737.1	8022	7004.1	4549.3	2362.5	879.8	612.5	504.2	20	20	20	20	20	20	20	20	20	20	11.115	0	136.3909621	20	1081.886649	19
FALSE	IsMasterProtein	P41134	DNA-binding protein inhibitor ID-1 OS=Homo sapiens GN=ID1 PE=1 SV=3	31.61290323	4	8	4	1	155	16.122	6.99		3397	ENSG00000125968	ID1	20	cell differentiation;cell organization and biogenesis;cellular component movement;development;metabolic process;regulation of biological process;response to stimulus	cytoplasm;Golgi;nucleus	protein binding	Pf00010	1.058	1.005	0.916	0.719	0.621	0.378	0.285	0.268	0.237	1080.6	1143.7	1085.5	990.1	776.7	670.6	408.8	308.2	289.2	256	3	3	3	3	3	3	3	3	3	3	1.783	0	17.41008949	4	181.15	4
FALSE	IsMasterProtein	P41208	Centrin-2 OS=Homo sapiens GN=CETN2 PE=1 SV=1	29.06976744	5	9	5	1	172	19.726	5		1069	ENSG00000147400	CETN2	X	cell division;cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytoskeleton;cytosol;nucleus	catalytic activity;metal ion binding;nucleotide binding;protein binding	"Pf00036, Pf13202, Pf13405, Pf13499, Pf13833"	0.947	1.003	0.861	0.819	0.671	0.694	0.561	0.535	0.5	1747.3	1654.8	1752	1505	1431.3	1173.1	1212.9	980.1	934.1	873.3	5	5	5	5	5	5	5	5	5	5	2.162	0	16.33436632	5	74.97	4
FALSE	IsMasterProtein	P41212	Transcription factor ETV6 OS=Homo sapiens GN=ETV6 PE=1 SV=1	3.318584071	2	4	2	1	452	52.967	7.43		2120	ENSG00000139083	ETV6	12	cell differentiation;cell proliferation;metabolic process;regulation of biological process	cytoplasm;nucleus	DNA binding;protein binding	"Pf00178, Pf02198"	0.909	0.883	0.753	0.591	0.475	0.375	0.291	0.279	0.232	668.9	608.3	590.9	503.9	395.2	317.6	251	194.8	186.9	155.5	2	2	2	2	2	2	2	2	2	2	0.186	0	5.230724096	2	33	2
FALSE	IsMasterProtein	P41214	Eukaryotic translation initiation factor 2D OS=Homo sapiens GN=EIF2D PE=1 SV=3	22.0890411	9	21	9	1	584	64.666	7.65		1939	ENSG00000143486	EIF2D	1	cell organization and biogenesis;metabolic process;transport	cytoplasm;nucleus	protein binding;receptor activity;RNA binding	"Pf01253, Pf01472"	0.691	0.365	0.235	0.141	0.096	0.068	0.05	0.039	0.033	6730.5	4647.6	2454.7	1583.6	945.7	648.1	458.8	337.5	259.7	220.7	7	7	7	7	7	7	7	7	7	7	0.874	0	39.95160723	9	206.235	9
FALSE	IsMasterProtein	P41218	Myeloid cell nuclear differentiation antigen OS=Homo sapiens GN=MNDA PE=1 SV=1	1.71990172	1	2	1	1	407	45.807	9.76		4332	ENSG00000163563	MNDA	1	defense response;metabolic process;regulation of biological process;response to stimulus	cytoplasm;nucleus	DNA binding;protein binding	"Pf02758, Pf02760"	0.768	0.616	0.301	0.109	0.043	0.021	0.01	0.01	0.01	905.2	695.2	557.6	272.6	98.4	39	19.2	8.8	4.4	1.4	1	1	1	1	1	1	1	1	1	1	0.083	0	1.984320402	1	0	1
FALSE	IsMasterProtein	P41221	Protein Wnt-5a OS=Homo sapiens GN=WNT5A PE=1 SV=2	1.842105263	1	4	1	1	380	42.311	8.46		7474	ENSG00000114251	WNT5A	3	cell communication;cell differentiation;cell organization and biogenesis;cell proliferation;cellular component movement;development;metabolic process;regulation of biological process;response to stimulus	cell surface;extracellular;membrane;organelle lumen	DNA binding;protein binding	Pf00110	0.87	0.955	0.843	0.759	0.562	0.493	0.433	0.421	0.318	590.5	513.9	564	497.5	448	332	291.3	255.8	248.8	187.8	1	1	1	1	1	1	1	1	1	1	0.101	0	2.07358098	1	0	1
FALSE	IsMasterProtein	P41223	Protein BUD31 homolog OS=Homo sapiens GN=BUD31 PE=1 SV=2	46.52777778	6	12	6	1	144	16.989	8.82		8896	ENSG00000106245	BUD31	7	metabolic process;regulation of biological process	nucleus;spliceosomal complex	protein binding	Pf01125	0.972	0.924	0.804	0.597	0.234	0.126	0.066	0.054	0.044	2487.1	2417.7	2299.1	2000.8	1485.3	580.8	313.5	163.6	134	108.9	5	5	5	5	5	5	5	5	5	5	3.642	0	23.53971386	6	153.44	6
FALSE	IsMasterProtein	P41227	N-alpha-acetyltransferase 10 OS=Homo sapiens GN=NAA10 PE=1 SV=1	53.61702128	13	64	8	1	235	26.442	5.64		8260	ENSG00000102030	NAA10	X	cell organization and biogenesis;metabolic process	cytoplasm;membrane;nucleus;ribosome	catalytic activity;protein binding	"Pf00583, Pf08445, Pf13508, Pf13527, Pf13673"	0.996	1.042	0.947	0.764	0.297	0.093	0.047	0.037	0.032	9719	9675.3	10129.6	9208.5	7430	2885.3	900.6	452.5	359.4	310.6	14	14	14	14	14	14	14	14	14	14	10.548	6	118.591845	12	848.7429032	13
FALSE	IsMasterProtein	P41229	Lysine-specific demethylase 5C OS=Homo sapiens GN=KDM5C PE=1 SV=2	27.30769231	38	81	37	1	1560	175.609	5.58		8242	ENSG00000126012	KDM5C	X	cell organization and biogenesis;metabolic process;regulation of biological process	nucleus	catalytic activity;DNA binding;metal ion binding;protein binding	"Pf00628, Pf01388, Pf02373, Pf02375, Pf02928, Pf08429"	0.97	0.967	0.848	0.389	0.181	0.109	0.073	0.058	0.05	13721.1	13311.9	13274	11629.4	5341.4	2479.8	1492.5	998.1	794.2	691.1	29	29	29	29	29	29	29	29	29	29	1.6	1	156.0225105	38	861.7870915	35
FALSE	IsMasterProtein	P41236	Protein phosphatase inhibitor 2 OS=Homo sapiens GN=PPP1R2 PE=1 SV=2	61.95121951	8	36	8	1	205	23.001	4.74		5504	ENSG00000184203	PPP1R2	3	metabolic process;regulation of biological process		enzyme regulator activity;protein binding	Pf04979	1.058	1.139	1.169	1.117	1.018	1.083	0.965	0.917	0.705	2257.9	2388.1	2571.2	2640.2	2521.5	2298.3	2445.7	2179.5	2070.2	1592	9	9	9	9	9	9	9	9	9	9	14.849	0	74.79312956	7	520.6432579	7
FALSE	IsMasterProtein	P41240	Tyrosine-protein kinase CSK OS=Homo sapiens GN=CSK PE=1 SV=1	39.77777778	15	40	14	1	450	50.672	7.06		1445	ENSG00000103653	CSK	15	cell differentiation;cell organization and biogenesis;cellular component movement;coagulation;defense response;metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytosol;membrane	catalytic activity;metal ion binding;nucleotide binding;protein binding	"Pf00017, Pf00018, Pf00069, Pf07653, Pf07714, Pf14604"	0.973	0.966	0.714	0.286	0.11	0.056	0.034	0.027	0.02	9232.2	8983	8916	6595.8	2641.5	1019.7	515.2	314.2	245.9	185	18	18	18	18	18	18	18	18	18	18	3.175	1	75.84523344	15	530.9376242	15
FALSE	IsMasterProtein	P41250	Glycine--tRNA ligase OS=Homo sapiens GN=GARS PE=1 SV=3	57.10419486	35	261	34	1	739	83.113	7.03		2617	ENSG00000106105	GARS	7	cell death;metabolic process	cytoplasm;cytosol;mitochondrion;nucleus;organelle lumen	catalytic activity;nucleotide binding;protein binding	"Pf00458, Pf00587, Pf03129"	0.991	1.041	1.003	0.892	0.815	0.832	0.789	0.69	0.325	20482.2	20288.6	21327.2	20551.6	18276.4	16689.9	17034.4	16154.6	14130.7	6663.9	50	50	50	50	50	50	50	50	50	50	11.533	1	462.5651598	35	2670.051501	32
FALSE	IsMasterProtein	P41252	"Isoleucine--tRNA ligase, cytoplasmic OS=Homo sapiens GN=IARS PE=1 SV=2"	39.85736926	46	203	46	1	1262	144.406	6.15		3376	ENSG00000196305	IARS	9	cell differentiation;metabolic process;regulation of biological process	cytoplasm;cytosol;membrane	catalytic activity;nucleotide binding;protein binding	"Pf00133, Pf01406, Pf08264, Pf09334"	0.948	0.835	0.437	0.223	0.145	0.086	0.056	0.043	0.034	37708.4	35733.1	31497.2	16486.4	8391.9	5473.2	3251.1	2119.7	1625.2	1285.2	53	53	53	53	53	53	53	53	53	53	8.345	0	382.6075673	46	2341.651883	43
FALSE	IsMasterProtein	P41279-2	Isoform 2 of Mitogen-activated protein kinase kinase kinase 8 OS=Homo sapiens GN=MAP3K8	8.219178082	2	2	2	1	438	49.588	6.25						metabolic process		catalytic activity;nucleotide binding	"Pf00069, Pf07714"																														0.093	0	2.160278559	2		
FALSE	IsMasterProtein	P41743	Protein kinase C iota type OS=Homo sapiens GN=PRKCI PE=1 SV=2	23.99328859	12	30	9	1	596	68.218	5.85		5584	ENSG00000163558	PRKCI	3	cell organization and biogenesis;cellular component movement;metabolic process;regulation of biological process;response to stimulus;transport	cytoplasm;cytoskeleton;cytosol;endosome;membrane;nucleus	catalytic activity;metal ion binding;nucleotide binding;protein binding	"Pf00069, Pf00130, Pf00433, Pf00564, Pf07714, Pf14531"	0.951	0.963	0.862	0.687	0.432	0.254	0.107	0.073	0.047	2929.3	2785.6	2821.6	2524.5	2011.1	1265	744.7	313.5	214.4	137	8	8	8	8	8	8	8	8	8	8	1.913	0	61.26366043	12	402.7261538	12
FALSE	IsMasterProtein	P42025	Beta-centractin OS=Homo sapiens GN=ACTR1B PE=1 SV=1	24.20212766	7	21	4	1	376	42.267	6.4		10120	ENSG00000115073	ACTR1B	2		cytoplasm;cytoskeleton;cytosol;membrane	nucleotide binding;protein binding	Pf00022	0.998	0.939	0.87	0.546	0.347	0.16	0.069	0.05	0.052	1522.5	1519.9	1428.9	1323.9	831.2	527.8	243.4	105.4	75.7	79.2	4	4	4	4	4	4	4	4	4	4	1.462	0	42.47602558	7	281.3322222	7
FALSE	IsMasterProtein	P42126	"Enoyl-CoA delta isomerase 1, mitochondrial OS=Homo sapiens GN=ECI1 PE=1 SV=1"	31.45695364	8	63	8	1	302	32.795	8.54		1632	ENSG00000167969	ECI1	16	metabolic process	membrane;mitochondrion;organelle lumen	catalytic activity;protein binding	Pf00378	1.041	1.1	1.106	0.951	0.915	0.919	0.924	0.846	0.825	5220.4	5433.5	5739.9	5774.4	4962.7	4778.8	4797.2	4825.3	4415.5	4304.8	11	11	11	11	11	11	11	11	11	11	7.483	0	122.4531618	8	1015.106635	8
FALSE	IsMasterProtein	P42166	"Lamina-associated polypeptide 2, isoform alpha OS=Homo sapiens GN=TMPO PE=1 SV=2"	24.78386167	15	55	5	1	694	75.446	7.66		7112	ENSG00000120802	TMPO	12	regulation of biological process	chromosome;cytoplasm;membrane;nucleus	DNA binding;protein binding	"Pf03020, Pf08198, Pf11560"	0.893	0.899	0.833	0.72	0.572	0.487	0.398	0.392	0.371	4972.2	4441.8	4469.9	4141.6	3577.6	2843.9	2419.6	1976.7	1950.4	1844.7	16	16	16	16	16	16	16	16	16	16	1.985	12	108.6942427	14	769.6716667	15
FALSE	IsMasterProtein	P42167	"Lamina-associated polypeptide 2, isoforms beta/gamma OS=Homo sapiens GN=TMPO PE=1 SV=2"	37.2246696	14	51	2	1	454	50.639	9.38		7112	ENSG00000120802	TMPO	12	regulation of biological process	chromosome;cytoplasm;membrane;nucleus	DNA binding;protein binding	"Pf03020, Pf08198"	1.104	1.205	1.239	1.068	0.934	0.793	0.584	0.469	0.382	804.8	888.5	969.6	997	859.5	751.9	638.6	470.2	377.4	307.1	2	2	2	2	2	2	2	2	2	2	3.924	1	101.9542789	13	737.5285234	12
FALSE	IsMasterProtein	P42167-2	"Isoform Gamma of Lamina-associated polypeptide 2, isoforms beta/gamma OS=Homo sapiens GN=TMPO"	40.57971014	13	52	2	1	345	38.714	9.16		7112	ENSG00000120802	TMPO	12	regulation of biological process	chromosome;cytoplasm;membrane;nucleus	DNA binding;protein binding	"Pf03020, Pf08198"	1.069	1.029	1.095	0.824	0.882	0.426	0.361	0.304	0.286	221.9	237.2	228.3	242.9	182.8	195.8	94.5	80	67.4	63.4	2	2	2	2	2	2	2	2	2	2	6.943	0	101.2712553	12	721.1909091	12
FALSE	IsMasterProtein	P42224	Signal transducer and activator of transcription 1-alpha/beta OS=Homo sapiens GN=STAT1 PE=1 SV=2	50.53333333	34	98	33	1	750	87.28	6.05		6772	ENSG00000115415	STAT1	2	cell death;cell differentiation;cell proliferation;cellular component movement;defense response;metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytosol;nucleus	catalytic activity;DNA binding;metal ion binding;protein binding;signal transducer activity	"Pf00017, Pf01017, Pf02864, Pf02865, Pf12162, Pf13204"	0.954	0.854	0.496	0.211	0.134	0.081	0.052	0.041	0.031	18881.1	18014.2	16128.4	9358.2	3989.6	2526.3	1535.9	989.3	774	582.8	35	35	35	35	35	35	35	35	35	35	7.185	1	183.4652535	33	1056.143892	30
