Checked	Master	Accession	Description	Coverage	# Peptides	# PSMs	# Unique Peptides	# Protein Groups	# AAs	MW [kDa]	calc. pI	Modifications	Entrez Gene ID	Ensembl Gene ID	Gene ID	Chromosome	Biological Process	Cellular Component	Molecular Function	Pfam IDs	"Abundance Ratio: (127N, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (127C, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (128N, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (128C, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (129N, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (129C, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (130N, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (130C, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (131, Ctrl) / (126, Ctrl)"	"Abundance: F1: 126, Sample, Ctrl"	"Abundance: F1: 127N, Sample, Ctrl"	"Abundance: F1: 127C, Sample, Ctrl"	"Abundance: F1: 128N, Sample, Ctrl"	"Abundance: F1: 128C, Sample, Ctrl"	"Abundance: F1: 129N, Sample, Ctrl"	"Abundance: F1: 129C, Sample, Ctrl"	"Abundance: F1: 130N, Sample, Ctrl"	"Abundance: F1: 130C, Sample, Ctrl"	"Abundance: F1: 131, Sample, Ctrl"	"Abundances Count: F1: 126, Sample, Ctrl"	"Abundances Count: F1: 127N, Sample, Ctrl"	"Abundances Count: F1: 127C, Sample, Ctrl"	"Abundances Count: F1: 128N, Sample, Ctrl"	"Abundances Count: F1: 128C, Sample, Ctrl"	"Abundances Count: F1: 129N, Sample, Ctrl"	"Abundances Count: F1: 129C, Sample, Ctrl"	"Abundances Count: F1: 130N, Sample, Ctrl"	"Abundances Count: F1: 130C, Sample, Ctrl"	"Abundances Count: F1: 131, Sample, Ctrl"	emPAI	# Razor Peptides	Score Sequest HT	# Peptides Sequest HT	Score Mascot	# Peptides Mascot
FALSE	IsMasterProtein	P36639	"7,8-dihydro-8-oxoguanine triphosphatase OS=Homo sapiens GN=NUDT1 PE=1 SV=3"	26.9035533	5	23	5	1	197	22.505	5.27		4521		NUDT1	7	cell communication;metabolic process;response to stimulus	cytoplasm;cytosol;mitochondrion;nucleus;organelle lumen	catalytic activity;metal ion binding;protein binding;RNA binding	Pf00293	0.917	0.923	0.84	0.705	0.507	0.325	0.127	0.069	0.055	2491.4	2285	2300.3	2093.7	1757.2	1263.5	809.5	315.6	171.8	137.7	6	6	6	6	6	6	6	6	6	6	2.831	0	47.38752162	5	280.0855186	4
FALSE	IsMasterProtein	P36873-2	Isoform Gamma-2 of Serine/threonine-protein phosphatase PP1-gamma catalytic subunit OS=Homo sapiens GN=PPP1CC	49.25816024	13	79	4	1	337	38.493	6.13		5501	ENSG00000186298	PPP1CC	12	cell differentiation;cell division;metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytosol;mitochondrion;nucleus	catalytic activity;metal ion binding;protein binding;RNA binding	Pf00149	0.996	1.027	0.896	0.721	0.557	0.38	0.251	0.137	0.078	6012	5989	6176.7	5387	4334.8	3350.6	2283.1	1507.6	825.9	469.8	17	17	17	17	17	17	17	17	17	17	5.579	14	166.102778	13	921.2177778	12
FALSE	IsMasterProtein	P36897-2	Isoform 2 of TGF-beta receptor type-1 OS=Homo sapiens GN=TGFBR1	3.15581854	1	8	1	1	507	56.312	7.55		7046	ENSG00000106799	TGFBR1	9	cell death;cell differentiation;cell organization and biogenesis;cellular component movement;metabolic process;regulation of biological process;response to stimulus	endosome;membrane	catalytic activity;metal ion binding;nucleotide binding;protein binding;receptor activity;signal transducer activity	"Pf00069, Pf01064, Pf07714, Pf08515"	1.04	1.034	0.947	0.786	0.621	0.544	0.416	0.31	0.316	465.8	484.4	481.8	441.1	366	289.3	253.6	193.6	144.2	147	2	2	2	2	2	2	2	2	2	2	0.166	0	2.001440763	1		
FALSE	IsMasterProtein	P36915	Guanine nucleotide-binding protein-like 1 OS=Homo sapiens GN=GNL1 PE=1 SV=2	30.64250412	18	53	18	1	607	68.619	5.8		2794	ENSG00000229470; ENSG00000204590; ENSG00000226882; ENSG00000228581; ENSG00000206492; ENSG00000235986; ENSG00000232143	GNL1	CHRHSCHR6MHCDBBCTG1; 6; CHRHSCHR6MHCSSTOCTG1; CHRHSCHR6MHCMCFCTG1; CHRHSCHR6MHCQBLCTG1; CHRHSCHR6MHCCOXCTG1; CHRHSCHR6MHCMANNCTG1	metabolic process;regulation of biological process;response to stimulus;transport	cytosol;nucleus	catalytic activity;nucleotide binding;structural molecule activity;transporter activity	"Pf01926, Pf02421"	0.972	0.969	0.668	0.259	0.167	0.098	0.06	0.04	0.029	9120.9	8863.9	8836.9	6089.2	2366.2	1522.9	889.8	549.2	368.2	264.6	13	13	13	13	13	13	13	13	13	13	2.162	0	98.75829434	18	583.5648916	15
FALSE	IsMasterProtein	P36954	DNA-directed RNA polymerase II subunit RPB9 OS=Homo sapiens GN=POLR2I PE=1 SV=1	48	4	10	4	1	125	14.514	5.14		5438	ENSG00000105258	POLR2I	19	metabolic process;regulation of biological process;response to stimulus	nucleus	catalytic activity;DNA binding;metal ion binding	"Pf01096, Pf02150"	0.95	1.107	0.973	1.029	0.942	0.999	0.903	0.911	0.768	1093.6	1038.4	1210.8	1064.1	1124.8	1030.3	1092.3	987.5	996.1	840.3	3	3	3	3	3	3	3	3	3	3	2.594	0	24.07706022	4	150.91	4
FALSE	IsMasterProtein	P36955	Pigment epithelium-derived factor OS=Homo sapiens GN=SERPINF1 PE=1 SV=4	14.59330144	6	14	6	1	418	46.283	6.38		5176	ENSG00000132386	SERPINF1	17	cell proliferation;cellular homeostasis;development;regulation of biological process;response to stimulus	extracellular	enzyme regulator activity;protein binding	Pf00079	0.937	0.966	0.853	0.746	0.526	0.323	0.124	0.085	0.061	2656.4	2488.5	2564.8	2267	1982	1398.5	858.7	329.9	225.8	162.5	6	6	6	6	6	6	6	6	6	6	0.778	0	24.30959034	6	93.35	6
FALSE	IsMasterProtein	P36956-4	Isoform 4 of Sterol regulatory element-binding protein 1 OS=Homo sapiens GN=SREBF1	0.509770603	1	1	1	1	1177	124.557	8.03		6720	ENSG00000072310	SREBF1	17	cell communication;metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytosol;endoplasmic reticulum;membrane;nucleus	DNA binding;protein binding	Pf00010	0.617	0.315	0.125	0.095	0.036	0.036	0.012	0.016	0.01	364.4	224.8	114.7	45.5	34.6	13	13	4.4	5.9	1	1	1	1	1	1	1	1	1	1	1	0.041	0	1.931692839	1		
FALSE	IsMasterProtein	P36957	"Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial OS=Homo sapiens GN=DLST PE=1 SV=4"	27.15231788	11	46	11	1	453	48.724	8.95		1743	ENSG00000119689	DLST	14	metabolic process	membrane;mitochondrion;nucleus;organelle lumen	catalytic activity;protein binding	"Pf00198, Pf00364"	0.888	0.972	0.836	0.756	0.564	0.542	0.456	0.415	0.309	3486.3	3095.3	3388.8	2916.1	2634.7	1967.1	1889.9	1590.5	1447.9	1075.8	9	9	9	9	9	9	9	9	9	9	2.162	0	86.9452126	11	703.1974665	11
FALSE	IsMasterProtein	P36959	GMP reductase 1 OS=Homo sapiens GN=GMPR PE=1 SV=1	44.92753623	13	69	11	1	345	37.395	7.06		2766	ENSG00000137198	GMPR	6	metabolic process;response to stimulus	cytosol	catalytic activity;metal ion binding	"Pf00478, Pf01645"	0.957	1.024	0.915	0.832	0.769	0.643	0.62	0.566	0.554	3911.6	3744.5	4004.6	3578.4	3254.7	3009.6	2514.9	2426.1	2213.6	2166.3	15	15	15	15	15	15	15	15	15	15	7.859	2	121.2116623	12	907.3520923	13
FALSE	IsMasterProtein	P36969	"Phospholipid hydroperoxide glutathione peroxidase, mitochondrial OS=Homo sapiens GN=GPX4 PE=1 SV=3"	32.99492386	6	12	6	1	197	22.161	8.37		2879	ENSG00000167468	GPX4	19	cell organization and biogenesis;development;metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytosol;membrane;mitochondrion;nucleus	antioxidant activity;catalytic activity	Pf00255	0.986	1.076	0.761	0.661	0.257	0.085	0.035	0.027	0.017	1982	1955.2	2132.4	1507.8	1310.3	508.9	167.8	68.9	54.5	33	4	4	4	4	4	4	4	4	4	4	1.512	0	24.08942652	6	169.4966667	6
FALSE	IsMasterProtein	P37108	Signal recognition particle 14 kDa protein OS=Homo sapiens GN=SRP14 PE=1 SV=2	50	8	38	7	1	136	14.561	10.04		6727	ENSG00000140319	SRP14	15	cell organization and biogenesis;metabolic process;response to stimulus;transport	cytoplasm;cytosol;nucleus	protein binding;RNA binding	Pf02290	1.012	1.076	0.68	0.878	0.9	0.73	0.579	0.351	0.206	7031.1	7117.2	7563.8	4778.6	6174.7	6325.6	5130.4	4073.5	2466	1449.4	9	9	9	9	9	9	9	9	9	9	22.714	1	58.92362618	7	545.22	7
FALSE	IsMasterProtein	P37198	Nuclear pore glycoprotein p62 OS=Homo sapiens GN=NUP62 PE=1 SV=3	30.26819923	12	27	12	1	522	53.222	5.31		23636	ENSG00000213024	NUP62	19	cell death;cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus;transport	cytoplasm;cytoskeleton;membrane;nucleus	protein binding;structural molecule activity;transporter activity	Pf05064	1.05	1.025	0.91	0.635	0.441	0.359	0.252	0.231	0.242	3150.3	3308.8	3229.6	2866.9	1998.9	1390.7	1131.8	794.2	728.4	761	11	11	11	11	11	11	11	11	11	11	6.017	0	54.61437321	11	376.5854905	10
FALSE	IsMasterProtein	P37235	Hippocalcin-like protein 1 OS=Homo sapiens GN=HPCAL1 PE=1 SV=3	50.77720207	10	32	10	1	193	22.299	5.35		3241	ENSG00000115756	HPCAL1	2	regulation of biological process;response to stimulus	membrane	metal ion binding;protein binding	"Pf00036, Pf13202, Pf13405, Pf13499, Pf13833"	0.983	0.996	0.904	0.732	0.648	0.534	0.479	0.427	0.429	3243	3186.8	3228.8	2932.3	2372.6	2102.3	1731	1552.9	1384.6	1389.9	11	11	11	11	11	11	11	11	11	11	6.356	0	46.99914038	10	205.4835177	10
FALSE	IsMasterProtein	P37268	Squalene synthase OS=Homo sapiens GN=FDFT1 PE=1 SV=1	5.275779376	2	4	2	1	417	48.084	6.54		2222	ENSG00000079459	FDFT1	8	metabolic process	endoplasmic reticulum;membrane	catalytic activity	Pf00494	1.061	1.012	0.833	0.633	0.473	0.339	0.295	0.246	0.228	187.5	198.9	189.8	156.1	118.7	88.6	63.6	55.3	46.1	42.7	1	1	1	1	1	1	1	1	1	1	0.212	0	6.335925579	2	41.25	2
FALSE	IsMasterProtein	P37275-2	Isoform 2 of Zinc finger E-box-binding homeobox 1 OS=Homo sapiens GN=ZEB1	6.133333333	4	8	4	1	1125	123.999	4.93		6935	ENSG00000148516	ZEB1	10	cell proliferation;metabolic process;regulation of biological process;response to stimulus	cytoplasm;nucleus	DNA binding;metal ion binding;protein binding	"Pf00046, Pf00096, Pf13465, Pf13894"	1.043	1.031	1.049	0.843	0.666	0.512	0.404	0.338	0.343	407	424.6	419.5	426.9	343.2	271.1	208.5	164.4	137.6	139.8	4	4	4	4	4	4	4	4	4	4	0.179	0	15.68439007	4	43.28	4
FALSE	IsMasterProtein	P37802	Transgelin-2 OS=Homo sapiens GN=TAGLN2 PE=1 SV=3	78.3919598	13	311	12	1	199	22.377	8.25		8407	ENSG00000158710	TAGLN2	1	cell differentiation		protein binding	"Pf00307, Pf00402"	0.955	1.001	0.885	0.765	0.541	0.337	0.189	0.139	0.123	42520.1	40587.1	42559	37623.1	32543	22993.2	14326.9	8028.1	5893.1	5226.5	31	31	31	31	31	31	31	31	31	31	371.759	4	519.5320171	13	3665.355596	13
FALSE	IsMasterProtein	P37837	Transaldolase OS=Homo sapiens GN=TALDO1 PE=1 SV=2	48.66468843	20	251	19	1	337	37.516	6.81		6888	ENSG00000177156	TALDO1	11	metabolic process	cytoplasm;cytosol;nucleus	catalytic activity;protein binding	Pf00923	0.967	0.99	0.863	0.606	0.291	0.207	0.163	0.14	0.115	35880	34703.4	35519.2	30952.6	21738.8	10445.6	7441.4	5859.8	5015.7	4112.1	30	30	30	30	30	30	30	30	30	30	25.102	1	434.5920829	20	2481.399784	16
FALSE	IsMasterProtein	P37840	Alpha-synuclein OS=Homo sapiens GN=SNCA PE=1 SV=1	32.14285714	3	8	3	1	140	14.451	4.7		6622	ENSG00000145335	SNCA	4	cell communication;cell death;cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus;transport	cytoplasm;cytoskeleton;cytosol;endoplasmic reticulum;extracellular;Golgi;membrane;mitochondrion;nucleus;ribosome;vacuole	catalytic activity;DNA binding;enzyme regulator activity;metal ion binding;protein binding;transporter activity	Pf01387	1.027	1.11	1.03	0.926	0.709	0.625	0.517	0.43	0.433	1188	1220.1	1318.3	1224.1	1099.7	841.7	743	614.4	510.9	514.2	3	3	3	3	3	3	3	3	3	3	1.371	0	23.38212919	3	257.33	3
FALSE	IsMasterProtein	P38117	Electron transfer flavoprotein subunit beta OS=Homo sapiens GN=ETFB PE=1 SV=3	63.1372549	16	90	16	1	255	27.826	8.1		2109	ENSG00000105379	ETFB	19	metabolic process;transport	mitochondrion;organelle lumen		Pf01012	0.945	0.982	0.901	0.765	0.621	0.451	0.248	0.114	0.071	7686.2	7266.2	7547.6	6926	5882.6	4776.6	3462.8	1906.5	879.9	547.8	18	18	18	18	18	18	18	18	18	18	22.714	0	167.6127751	16	923.491574	15
FALSE	IsMasterProtein	P38159	"RNA-binding motif protein, X chromosome OS=Homo sapiens GN=RBMX PE=1 SV=3"	25.57544757	13	25	12	1	391	42.306	10.05		27316	ENSG00000147274	RBMX	X	cell differentiation;cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus	membrane;nucleus;spliceosomal complex	DNA binding;nucleotide binding;protein binding;RNA binding	"Pf00076, Pf08081, Pf13893, Pf14259"	0.798	0.766	0.541	0.439	0.276	0.199	0.133	0.097	0.08	3335.5	2662.4	2554.9	1804.4	1463.6	919.6	662.8	442.8	322	266.9	10	10	10	10	10	10	10	10	10	10	1.477	0	32.04596186	12	183.3936503	12
FALSE	IsMasterProtein	P38398	Breast cancer type 1 susceptibility protein OS=Homo sapiens GN=BRCA1 PE=1 SV=2	9.125067096	16	28	13	1	1863	207.592	5.41		672	ENSG00000012048	BRCA1	17	cell death;cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus	chromosome;cytoplasm;membrane;nucleus	catalytic activity;DNA binding;metal ion binding;protein binding;RNA binding	"Pf00097, Pf00533, Pf02891, Pf04873, Pf11789, Pf12678, Pf12820, Pf13445, Pf13639, Pf13920, Pf13923, Pf14634, Pf14835, Pf15227"	0.962	0.967	0.881	0.636	0.399	0.293	0.224	0.21	0.183	4258	4098.1	4118.6	3749.7	2706.7	1700.5	1248	953.6	895.6	781.3	13	13	13	13	13	13	13	13	13	13	0.402	2	47.8056221	16	209.1219757	12
FALSE	IsMasterProtein	P38432	Coilin OS=Homo sapiens GN=COIL PE=1 SV=1	5.381944444	3	5	3	1	576	62.57	9.07		8161	ENSG00000121058	COIL	17	metabolic process	cytoplasm;membrane;nucleus	catalytic activity;protein binding		1.062	1.029	0.884	0.618	0.382	0.262	0.173	0.129	0.103	1390.7	1476.5	1430.5	1230	860	530.7	364.8	240	179	143.6	3	3	3	3	3	3	3	3	3	3	0.218	0	11.1176002	3	109.73	2
FALSE	IsMasterProtein	P38646	"Stress-70 protein, mitochondrial OS=Homo sapiens GN=HSPA9 PE=1 SV=2"	59.20471281	39	517	38	1	679	73.635	6.16		3313	ENSG00000113013	HSPA9	5	cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus;transport	cytoplasm;mitochondrion;nucleus	nucleotide binding;protein binding;RNA binding	"Pf00012, Pf06723"	0.971	1.06	0.946	0.804	0.439	0.182	0.098	0.071	0.06	76855.6	74615.9	81470.2	72695.2	61828.3	33722.4	13962.8	7494.2	5477.5	4630.5	64	64	64	64	64	64	64	64	64	64	42.288	2	1066.172572	39	7357.741169	37
FALSE	IsMasterProtein	P38919	Eukaryotic initiation factor 4A-III OS=Homo sapiens GN=EIF4A3 PE=1 SV=4	41.60583942	18	58	16	1	411	46.841	6.73		9775	ENSG00000141543	EIF4A3	17	metabolic process;regulation of biological process;response to stimulus;transport	cytoplasm;cytosol;membrane;nucleus;spliceosomal complex	catalytic activity;nucleotide binding;protein binding;RNA binding	"Pf00270, Pf00271"	0.988	0.981	0.713	0.258	0.133	0.071	0.05	0.041	0.032	6052	5978.2	5939.6	4312.3	1559.9	804.9	430	302.2	250.1	191.9	13	13	13	13	13	13	13	13	13	13	5.31	0	99.94302428	18	575.265517	14
FALSE	IsMasterProtein	P39019	40S ribosomal protein S19 OS=Homo sapiens GN=RPS19 PE=1 SV=2	62.75862069	11	54	11	1	145	16.051	10.32		6223	ENSG00000105372	RPS19	19	cell differentiation;cell organization and biogenesis;cellular component movement;metabolic process;regulation of biological process;response to stimulus;transport	cytoplasm;cytosol;membrane;nucleus;ribosome	protein binding;RNA binding;structural molecule activity	Pf01090	0.867	0.953	0.778	0.685	0.595	0.413	0.329	0.216	0.183	4995.2	4332.3	4762.6	3887.8	3422.5	2974.4	2063.3	1643.4	1079	915.7	14	14	14	14	14	14	14	14	14	14	20.544	0	88.04780471	11	468.8297407	9
FALSE	IsMasterProtein	P39023	60S ribosomal protein L3 OS=Homo sapiens GN=RPL3 PE=1 SV=2	38.2133995	16	45	16	1	403	46.08	10.18		6122	ENSG00000100316	RPL3	22	cell organization and biogenesis;metabolic process;response to stimulus;transport	cytoplasm;cytosol;nucleus;ribosome	RNA binding;structural molecule activity	Pf00297	0.809	0.923	0.681	0.643	0.472	0.427	0.123	0.068	0.043	2589	2095.5	2389	1764.3	1665.7	1222.4	1106.3	319.7	174.8	112.4	8	8	8	8	8	8	8	8	8	8	5.579	0	70.58188343	14	394.7783549	16
FALSE	IsMasterProtein	P39059	Collagen alpha-1(XV) chain OS=Homo sapiens GN=COL15A1 PE=1 SV=2	2.449567723	3	6	3	1	1388	141.632	5		1306	ENSG00000204291	COL15A1	9	cell differentiation;cell organization and biogenesis;development;metabolic process;regulation of biological process;response to stimulus	extracellular;organelle lumen	structural molecule activity	"Pf06482, Pf13385"	1.026	1.193	1.102	0.949	0.642	0.458	0.249	0.156	0.109	262.7	269.6	313.3	289.4	249.4	168.6	120.4	65.4	40.9	28.6	1	1	1	1	1	1	1	1	1	1	0.136	0	10.73110485	3	96.79	3
FALSE	IsMasterProtein	P39060	Collagen alpha-1(XVIII) chain OS=Homo sapiens GN=COL18A1 PE=1 SV=5	2.736602052	3	5	3	1	1754	178.077	6.01		80781	ENSG00000182871	COL18A1	21	cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus	extracellular;organelle lumen	metal ion binding;protein binding;structural molecule activity	"Pf01391, Pf01392, Pf06121, Pf06482, Pf13385"	1.052	1.114	1.031	0.874	0.659	0.462	0.294	0.197	0.14	324	341	361	334.2	283.3	213.5	149.7	95.3	63.7	45.5	2	2	2	2	2	2	2	2	2	2	0.094	0	10.62502193	3	53.68	2
FALSE	IsMasterProtein	P39687	Acidic leucine-rich nuclear phosphoprotein 32 family member A OS=Homo sapiens GN=ANP32A PE=1 SV=1	37.34939759	11	192	7	1	249	28.568	4.09		8125	ENSG00000140350	ANP32A	15	metabolic process;regulation of biological process;response to stimulus;transport	cytoplasm;endoplasmic reticulum;nucleus	protein binding;RNA binding	"Pf12799, Pf13855, Pf14580"	0.958	0.986	0.861	0.786	0.588	0.518	0.367	0.319	0.259	19354.6	18542.7	19076.2	16665.6	15221.6	11386.4	10030.2	7106.9	6167.5	5008.5	18	18	18	18	18	18	18	18	18	18	64.793	7	371.6936044	11	1994.902697	9
FALSE	IsMasterProtein	P39748	Flap endonuclease 1 OS=Homo sapiens GN=FEN1 PE=1 SV=1	48.94736842	18	85	18	1	380	42.566	8.62		2237	ENSG00000168496	FEN1	11	cell organization and biogenesis;cellular homeostasis;metabolic process;regulation of biological process;response to stimulus	membrane;mitochondrion;nucleus	catalytic activity;DNA binding;metal ion binding;protein binding	"Pf00752, Pf00867, Pf01367"	0.997	0.973	0.761	0.405	0.166	0.084	0.056	0.042	0.035	12474.9	12435.1	12137	9498.2	5047	2067.6	1041.7	699.9	528.8	431.9	19	19	19	19	19	19	19	19	19	19	9	0	179.9044718	17	963.9587724	16
FALSE	IsMasterProtein	P39880-3	Isoform 3 of Homeobox protein cut-like 1 OS=Homo sapiens GN=CUX1	10.42216359	14	29	14	1	1516	165.587	5.86		1523	ENSG00000257923	CUX1	7	cell differentiation;cell organization and biogenesis;development;metabolic process;regulation of biological process;transport	cytoplasm;cytoskeleton;cytosol;Golgi;membrane;nucleus	catalytic activity;DNA binding;motor activity;protein binding;transporter activity	"Pf00046, Pf00261, Pf00769, Pf01576, Pf02376, Pf02463, Pf04111, Pf04156, Pf05557, Pf05622, Pf05701, Pf05911, Pf06160, Pf07902, Pf07926, Pf09726, Pf09731, Pf09787, Pf10174, Pf10186, Pf11559, Pf12072, Pf12128, Pf12729, Pf13166, Pf13514, Pf13851, Pf14915, Pf15066, Pf15397, Pf15619"	0.994	0.928	0.825	0.626	0.462	0.275	0.214	0.181	0.158	4928	4899.1	4570.9	4066.1	3084	2274.9	1357.1	1053.8	892.4	780	9	9	9	9	9	9	9	9	9	9	0.475	0	47.28898847	14	198.00461	12
FALSE	IsMasterProtein	P40121	Macrophage-capping protein OS=Homo sapiens GN=CAPG PE=1 SV=2	28.16091954	9	42	9	1	348	38.474	6.19		822	ENSG00000042493	CAPG	2	cell organization and biogenesis;regulation of biological process	cytoplasm;membrane;nucleus	protein binding	Pf00626	0.985	1.034	0.934	0.787	0.439	0.187	0.111	0.077	0.052	6412.9	6316.8	6631.6	5989.1	5048.6	2817.7	1199.1	708.8	494.5	330.5	10	10	10	10	10	10	10	10	10	10	5.494	0	83.06616163	9	636.1350868	8
FALSE	IsMasterProtein	P40197	Platelet glycoprotein V OS=Homo sapiens GN=GP5 PE=1 SV=1	2.5	1	1	1	1	560	60.921	9.63		2814	ENSG00000178732	GP5	3	cell organization and biogenesis;coagulation;metabolic process;regulation of biological process;response to stimulus	membrane	protein binding	"Pf12799, Pf13855, Pf14580"	0.962	0.876	0.708	0.469	0.287	0.217	0.123	0.128	0.09	260.2	250.4	227.9	184.2	122.1	74.7	56.5	32.1	33.4	23.3	1	1	1	1	1	1	1	1	1	1	0.089	0	2.437179804	1		
FALSE	IsMasterProtein	P40222	Alpha-taxilin OS=Homo sapiens GN=TXLNA PE=1 SV=3	49.63369963	25	74	23	1	546	61.853	6.52		200081	ENSG00000084652	TXLNA	1	cell proliferation;transport	cytoplasm;extracellular;membrane	protein binding	Pf09728	0.932	0.937	0.794	0.662	0.452	0.295	0.154	0.103	0.082	9175.5	8549.4	8596	7289.4	6071.8	4147.3	2708.2	1414.5	948.6	748.1	24	24	24	24	24	24	24	24	24	24	5.661	1	116.51771	25	714.1996338	21
FALSE	IsMasterProtein	P40227	T-complex protein 1 subunit zeta OS=Homo sapiens GN=CCT6A PE=1 SV=3	53.10734463	26	235	26	1	531	57.988	6.68		908	ENSG00000146731	CCT6A	7	metabolic process;transport	cytoplasm;cytosol;membrane	nucleotide binding;protein binding;RNA binding	"Pf00118, Pf05504"	0.876	1.144	0.818	0.861	0.723	0.331	0.101	0.069	0.047	29823.1	26111.5	34129.6	24386	25680.3	21568.8	9860	3001	2065	1392.7	33	33	33	33	33	33	33	33	33	33	12.46	0	436.3454171	26	2663.006423	23
FALSE	IsMasterProtein	P40306	Proteasome subunit beta type-10 OS=Homo sapiens GN=PSMB10 PE=1 SV=1	7.326007326	2	5	2	1	273	28.918	7.81		5699	ENSG00000205220	PSMB10	16	cell death;cell organization and biogenesis;cell proliferation;cellular component movement;defense response;metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytosol;nucleus;proteasome	catalytic activity;protein binding	"Pf00227, Pf12465"	0.932	0.779	0.553	0.353	0.229	0.181	0.139	0.109	0.071	1751.4	1632.3	1365	967.9	618.2	401.1	317.2	243.7	190.9	125.2	2	2	2	2	2	2	2	2	2	2	0.359	0	6.05253768	2	42.7	2
FALSE	IsMasterProtein	P40337	Von Hippel-Lindau disease tumor suppressor OS=Homo sapiens GN=VHL PE=1 SV=2	4.225352113	1	1	1	1	213	24.138	4.73		7428	ENSG00000134086	VHL	3	cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytoskeleton;cytosol;endoplasmic reticulum;membrane;mitochondrion;nucleus	catalytic activity;protein binding	Pf01847	0.99	0.714	0.302	0.177	0.139	0.074	0.044	0.043	0.023	319.3	316	227.9	96.4	56.5	44.3	23.7	14.2	13.6	7.2	1	1	1	1	1	1	1	1	1	1	0.389	0	2.021561384	1		
FALSE	IsMasterProtein	P40425	Pre-B-cell leukemia transcription factor 2 OS=Homo sapiens GN=PBX2 PE=1 SV=2	12.79069767	3	6	3	1	430	45.853	7.56		5089	ENSG00000204304; ENSG00000206315; ENSG00000236353; ENSG00000225987; ENSG00000232005; ENSG00000237344; ENSG00000224952	PBX2	6; CHRHSCHR6MHCQBLCTG1; CHRHSCHR6MHCMCFCTG1; CHRHSCHR6MHCAPDCTG1; CHRHSCHR6MHCMANNCTG1; CHRHSCHR6MHCCOXCTG1; CHRHSCHR6MHCSSTOCTG1	metabolic process;regulation of biological process	nucleus	DNA binding;protein binding	"Pf00046, Pf03792, Pf05920"	0.84	0.801	0.729	0.513	0.256	0.124	0.084	0.071	0.071	868.8	729.5	696.3	633.4	445.9	222.1	107.6	72.9	61.3	61.3	3	3	3	3	3	3	3	3	3	3	0.369	0	11.72787189	3	130.8066667	3
FALSE	IsMasterProtein	P40429	60S ribosomal protein L13a OS=Homo sapiens GN=RPL13A PE=1 SV=2	34.97536946	9	24	9	1	203	23.562	10.93		23521	ENSG00000142541	RPL13A	19	cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus;transport	cytoplasm;cytosol;membrane;nucleus;ribosome	RNA binding;structural molecule activity	Pf00572	0.855	0.929	0.799	0.699	0.532	0.471	0.17	0.1	0.068	3105.9	2654	2886.2	2481.6	2170.1	1651.5	1461.5	529.1	311.2	212.5	10	10	10	10	10	10	10	10	10	10	2.875	0	38.62825382	8	255.3082069	8
FALSE	IsMasterProtein	P40616	ADP-ribosylation factor-like protein 1 OS=Homo sapiens GN=ARL1 PE=1 SV=1	39.77900552	6	18	6	1	181	20.404	5.72		400	ENSG00000120805	ARL1	12	cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus;transport	cytoplasm;Golgi;membrane;nucleus	catalytic activity;enzyme regulator activity;metal ion binding;nucleotide binding;protein binding;signal transducer activity	"Pf00025, Pf00071, Pf00503, Pf01926, Pf04670, Pf08477, Pf09439"	0.894	0.928	0.897	0.755	0.546	0.384	0.235	0.138	0.098	1885.2	1685.3	1749.9	1691.2	1423.6	1029.6	723.3	442.1	260.4	185.3	7	7	7	7	7	7	7	7	7	7	4.012	0	34.72710705	6	299.625	6
FALSE	IsMasterProtein	P40692	DNA mismatch repair protein Mlh1 OS=Homo sapiens GN=MLH1 PE=1 SV=1	12.6984127	9	19	9	1	756	84.548	5.72		4292	ENSG00000076242	MLH1	3	cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus	chromosome;membrane;nucleus	catalytic activity;DNA binding;nucleotide binding;protein binding	"Pf01119, Pf02518, Pf13589"	0.75	0.627	0.42	0.274	0.174	0.105	0.071	0.054	0.053	6893.1	5172.5	4319.5	2896.7	1886.8	1199	721.9	490.4	371.7	366.7	8	8	8	8	8	8	8	8	8	8	0.501	0	33.86481714	9	225.13	9
