"Checked"	"Protein FDR Confidence"	"Master"	"Accession"	"Description"	"Exp. q-value"	"Sum PEP Score"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Found in Sample: [S2] F2: 126, Control, drugS"	"Found in Sample: [S12] F2: 127N, Sample, drugS"	"Found in Sample: [S13] F2: 127C, Sample, drugS"	"Found in Sample: [S14] F2: 128N, Sample, drugS"	"Found in Sample: [S15] F2: 128C, Sample, drugS"	"Found in Sample: [S16] F2: 129N, Sample, drugS"	"Found in Sample: [S17] F2: 129C, Sample, drugS"	"Found in Sample: [S18] F2: 130N, Sample, drugS"	"Found in Sample: [S19] F2: 130C, Sample, drugS"	"Found in Sample: [S20] F2: 131, Sample, drugS"	"Modifications"	"Area: 126, drugS"	"Area: 127N, drugS"	"Area: 127C, drugS"	"Area: 128N, drugS"	"Area: 128C, drugS"	"Area: 129N, drugS"	"Area: 129C, drugS"	"Area: 130N, drugS"	"Area: 130C, drugS"	"Area: 131, drugS"	"Abundance Ratio: (127N, drugS) / (126, drugS)"	"Abundance Ratio: (127C, drugS) / (126, drugS)"	"Abundance Ratio: (128N, drugS) / (126, drugS)"	"Abundance Ratio: (128C, drugS) / (126, drugS)"	"Abundance Ratio: (129N, drugS) / (126, drugS)"	"Abundance Ratio: (129C, drugS) / (126, drugS)"	"Abundance Ratio: (130N, drugS) / (126, drugS)"	"Abundance Ratio: (130C, drugS) / (126, drugS)"	"Abundance Ratio: (131, drugS) / (126, drugS)"	"Abundance: F2: 126, Control, drugS"	"Abundance: F2: 127N, Sample, drugS"	"Abundance: F2: 127C, Sample, drugS"	"Abundance: F2: 128N, Sample, drugS"	"Abundance: F2: 128C, Sample, drugS"	"Abundance: F2: 129N, Sample, drugS"	"Abundance: F2: 129C, Sample, drugS"	"Abundance: F2: 130N, Sample, drugS"	"Abundance: F2: 130C, Sample, drugS"	"Abundance: F2: 131, Sample, drugS"	"Abundances Count: F2: 126, Control, drugS"	"Abundances Count: F2: 127N, Sample, drugS"	"Abundances Count: F2: 127C, Sample, drugS"	"Abundances Count: F2: 128N, Sample, drugS"	"Abundances Count: F2: 128C, Sample, drugS"	"Abundances Count: F2: 129N, Sample, drugS"	"Abundances Count: F2: 129C, Sample, drugS"	"Abundances Count: F2: 130N, Sample, drugS"	"Abundances Count: F2: 130C, Sample, drugS"	"Abundances Count: F2: 131, Sample, drugS"	"emPAI"	"# Razor Peptides"	"Score Sequest HT"	"# Peptides Sequest HT"
"False"	"High"	"IsMasterProtein"	"Q99504"	"Eyes absent homolog 3 OS=Homo sapiens GN=EYA3 PE=1 SV=3"	"0"	"17.7936079053851"	"6.282722513089"	"3"	"4"	"3"	"1"	"573"	"62.624"	"5.21"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"3.0e6"	"2.9e6"	"3.0e6"	"3.6e6"	"2.7e6"	"3.8e6"	"2.8e6"	"3.0e6"	"3.1e6"	"3.0e6"	"0.971"	"1.003"	"1.218"	"0.923"	"1.228"	"0.923"	"1.011"	"1.038"	"1.003"	"719.3"	"698.6"	"721.1"	"876.0"	"664.2"	"883.2"	"664.2"	"727.5"	"746.7"	"721.6"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.848"	"0"	"15.733371257782"	"3"
"False"	"High"	"IsMasterProtein"	"O94925-3"	"Isoform 3 of Glutaminase kidney isoform, mitochondrial OS=Homo sapiens GN=GLS"	"0"	"17.7869698929776"	"8.69565217391304"	"5"	"6"	"5"	"1"	"598"	"65.418"	"7.88"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"5.2e6"	"4.9e6"	"5.2e6"	"6.0e6"	"5.1e6"	"5.9e6"	"5.2e6"	"4.9e6"	"5.6e6"	"4.9e6"	"0.961"	"1.033"	"1.151"	"1.050"	"1.181"	"0.982"	"0.985"	"1.071"	"0.992"	"1107.1"	"1064.1"	"1143.8"	"1273.8"	"1163.0"	"1307.3"	"1087.5"	"1090.0"	"1186.0"	"1098.6"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"0.377"	"0"	"20.0621693134308"	"5"
"False"	"High"	"IsMasterProtein"	"Q9H0F6"	"Sharpin OS=Homo sapiens GN=SHARPIN PE=1 SV=1"	"0"	"17.7694611865886"	"13.4366925064599"	"4"	"5"	"4"	"1"	"387"	"39.924"	"5.8"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"7.2e6"	"7.5e6"	"8.0e6"	"9.2e6"	"7.6e6"	"9.0e6"	"7.3e6"	"6.7e6"	"7.6e6"	"7.1e6"	"1.070"	"1.078"	"1.245"	"1.064"	"1.266"	"1.049"	"1.003"	"1.116"	"0.975"	"528.5"	"565.6"	"569.7"	"658.2"	"562.4"	"669.3"	"554.4"	"530.2"	"590.0"	"515.2"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"0.668"	"0"	"16.2700374126434"	"4"
"False"	"High"	"IsMasterProtein"	"Q9NZN4"	"EH domain-containing protein 2 OS=Homo sapiens GN=EHD2 PE=1 SV=2"	"0"	"17.7622412956863"	"12.1546961325967"	"6"	"6"	"5"	"1"	"543"	"61.123"	"6.46"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"5.6e6"	"5.1e6"	"6.0e6"	"6.1e6"	"5.5e6"	"6.7e6"	"4.9e6"	"5.0e6"	"5.4e6"	"5.3e6"	"0.952"	"1.079"	"1.191"	"1.029"	"1.206"	"0.928"	"0.934"	"1.046"	"0.979"	"521.8"	"496.8"	"563.1"	"621.4"	"536.9"	"629.5"	"484.1"	"487.5"	"545.7"	"510.8"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"0.468"	"0"	"15.9627940654755"	"6"
"False"	"High"	"IsMasterProtein"	"Q92828"	"Coronin-2A OS=Homo sapiens GN=CORO2A PE=2 SV=2"	"0"	"17.756897201659"	"11.2380952380952"	"6"	"6"	"6"	"1"	"525"	"59.725"	"8.05"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"9.2e6"	"9.1e6"	"9.3e6"	"9.9e6"	"8.3e6"	"1.0e7"	"7.8e6"	"8.6e6"	"9.1e6"	"8.1e6"	"0.963"	"1.043"	"1.119"	"0.992"	"1.175"	"0.908"	"0.967"	"1.041"	"0.930"	"796.6"	"767.4"	"831.0"	"891.5"	"790.0"	"936.3"	"723.6"	"770.1"	"829.2"	"740.9"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"0.484"	"0"	"17.0257189273834"	"6"
"False"	"High"	"IsMasterProtein"	"Q8NB78"	"Lysine-specific histone demethylase 1B OS=Homo sapiens GN=KDM1B PE=1 SV=3"	"0"	"17.7549555609692"	"5.10948905109489"	"4"	"4"	"4"	"1"	"822"	"92.039"	"7.87"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.4e6"	"2.3e6"	"2.5e6"	"2.7e6"	"2.1e6"	"2.7e6"	"2.2e6"	"2.3e6"	"2.6e6"	"2.2e6"	"0.926"	"1.025"	"1.083"	"0.896"	"1.088"	"0.893"	"0.925"	"1.050"	"0.877"	"780.7"	"722.7"	"800.5"	"845.4"	"699.3"	"849.4"	"697.3"	"722.4"	"819.4"	"684.8"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"0.207"	"0"	"14.8786387443542"	"4"
"False"	"High"	"IsMasterProtein"	"Q7RTP6"	"Protein-methionine sulfoxide oxidase MICAL3 OS=Homo sapiens GN=MICAL3 PE=1 SV=2"	"0"	"17.7510085233115"	"2.44755244755245"	"5"	"5"	"5"	"1"	"2002"	"224.156"	"5.55"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.4e6"	"2.4e6"	"2.5e6"	"2.8e6"	"2.4e6"	"2.8e6"	"2.5e6"	"2.2e6"	"2.7e6"	"2.2e6"	"0.945"	"1.041"	"1.109"	"0.968"	"1.125"	"0.980"	"0.925"	"1.088"	"0.962"	"739.6"	"699.2"	"770.2"	"820.1"	"716.2"	"832.2"	"724.7"	"683.8"	"804.6"	"711.3"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"0.096"	"0"	"15.7452673912048"	"5"
"False"	"High"	"IsMasterProtein"	"Q969M7-2"	"Isoform 2 of NEDD8-conjugating enzyme UBE2F OS=Homo sapiens GN=UBE2F"	"0"	"17.7166485023468"	"29.3838862559242"	"5"	"7"	"5"	"1"	"211"	"23.745"	"8.03"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"7.8e7"	"7.0e7"	"8.3e7"	"8.9e7"	"8.6e7"	"8.0e7"	"8.0e7"	"7.1e7"	"8.8e7"	"6.8e7"	"1.019"	"1.116"	"1.208"	"1.109"	"1.196"	"1.085"	"0.961"	"1.197"	"0.989"	"469.2"	"478.0"	"523.4"	"566.7"	"520.4"	"561.0"	"509.3"	"450.9"	"561.8"	"464.1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"2.162"	"0"	"21.5485746860504"	"5"
"False"	"High"	"IsMasterProtein"	"Q96JG6"	"Syndetin OS=Homo sapiens GN=CCDC132 PE=1 SV=3"	"0"	"17.7128695855792"	"5.49792531120332"	"5"	"5"	"5"	"1"	"964"	"111.104"	"6.2"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"8.3e6"	"8.2e6"	"8.8e6"	"9.4e6"	"8.5e6"	"1.1e7"	"8.1e6"	"8.2e6"	"9.2e6"	"8.0e6"	"0.964"	"1.070"	"1.155"	"1.011"	"1.163"	"0.962"	"0.954"	"1.070"	"0.969"	"695.7"	"670.5"	"744.1"	"803.4"	"703.4"	"808.8"	"669.4"	"664.0"	"744.7"	"674.4"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"0.215"	"0"	"17.2480878829956"	"5"
"False"	"High"	"IsMasterProtein"	"O75530-2"	"Isoform 2 of Polycomb protein EED OS=Homo sapiens GN=EED"	"0"	"17.7060318035103"	"9.2274678111588"	"4"	"4"	"4"	"1"	"466"	"53.027"	"7.36"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"6.0e6"	"5.2e6"	"6.4e6"	"6.8e6"	"5.5e6"	"6.9e6"	"5.6e6"	"5.5e6"	"6.1e6"	"5.4e6"	"0.872"	"1.083"	"1.149"	"0.881"	"1.160"	"0.985"	"0.920"	"1.049"	"0.930"	"570.6"	"497.8"	"617.7"	"655.4"	"502.8"	"662.0"	"562.3"	"524.8"	"598.7"	"530.9"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.334"	"0"	"14.6477611064911"	"4"
"False"	"High"	"IsMasterProtein"	"Q9P2W9"	"Syntaxin-18 OS=Homo sapiens GN=STX18 PE=1 SV=1"	"0"	"17.6914841419161"	"11.044776119403"	"4"	"5"	"4"	"1"	"335"	"38.65"	"5.49"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"3.0e6"	"2.8e6"	"3.1e6"	"3.4e6"	"3.0e6"	"3.3e6"	"2.9e6"	"2.7e6"	"3.1e6"	"2.8e6"	"0.920"	"1.026"	"1.149"	"1.004"	"1.110"	"0.942"	"0.914"	"1.045"	"0.932"	"689.7"	"634.5"	"707.5"	"792.3"	"692.5"	"765.5"	"649.6"	"630.7"	"721.0"	"642.8"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"0.585"	"0"	"16.5483775138855"	"4"
"False"	"High"	"IsMasterProtein"	"P38432"	"Coilin OS=Homo sapiens GN=COIL PE=1 SV=1"	"0"	"17.6820616297217"	"8.50694444444444"	"4"	"5"	"4"	"1"	"576"	"62.57"	"9.07"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"5.1e6"	"4.6e6"	"5.8e6"	"5.6e6"	"5.3e6"	"5.6e6"	"5.2e6"	"4.8e6"	"5.2e6"	"4.9e6"	"0.958"	"1.119"	"1.152"	"1.030"	"1.130"	"1.011"	"0.931"	"1.039"	"0.893"	"525.0"	"503.1"	"587.3"	"605.0"	"541.0"	"593.0"	"530.9"	"488.8"	"545.5"	"468.7"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.301"	"0"	"15.4305779933929"	"4"
"False"	"High"	"IsMasterProtein"	"P78332"	"RNA-binding protein 6 OS=Homo sapiens GN=RBM6 PE=1 SV=5"	"0"	"17.673065895861"	"5.25378450578807"	"7"	"7"	"7"	"1"	"1123"	"128.565"	"6.32"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"6.7e6"	"6.5e6"	"7.4e6"	"8.4e6"	"7.3e6"	"8.0e6"	"6.6e6"	"6.3e6"	"6.9e6"	"6.3e6"	"0.995"	"1.129"	"1.229"	"1.070"	"1.198"	"0.995"	"0.961"	"1.083"	"0.962"	"945.2"	"940.5"	"1067.6"	"1161.7"	"1011.5"	"1132.4"	"940.8"	"908.1"	"1023.3"	"909.5"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"0.217"	"0"	"17.5466477870941"	"7"
"False"	"High"	"IsMasterProtein"	"Q15121-2"	"Isoform 2 of Astrocytic phosphoprotein PEA-15 OS=Homo sapiens GN=PEA15"	"0"	"17.6593103724357"	"26.4900662251656"	"4"	"6"	"4"	"1"	"151"	"17.296"	"4.89"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.7e8"	"1.6e8"	"2.0e8"	"1.9e8"	"1.8e8"	"1.9e8"	"1.7e8"	"1.5e8"	"1.8e8"	"1.5e8"	"1.005"	"1.163"	"1.146"	"1.093"	"1.158"	"1.025"	"0.900"	"1.066"	"0.891"	"960.6"	"965.2"	"1116.9"	"1100.9"	"1050.2"	"1112.6"	"984.9"	"865.0"	"1023.7"	"855.8"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"2.594"	"0"	"17.8236000537872"	"4"
"False"	"High"	"IsMasterProtein"	"P50747"	"Biotin--protein ligase OS=Homo sapiens GN=HLCS PE=1 SV=1"	"0"	"17.6583821477541"	"6.61157024793388"	"5"	"6"	"5"	"1"	"726"	"80.709"	"5.62"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.6e7"	"2.3e7"	"2.8e7"	"3.0e7"	"2.4e7"	"3.0e7"	"2.5e7"	"2.5e7"	"2.6e7"	"2.6e7"	"0.939"	"1.100"	"1.148"	"1.039"	"1.140"	"0.994"	"0.933"	"1.067"	"0.956"	"1011.9"	"950.5"	"1113.4"	"1161.9"	"1051.4"	"1153.5"	"1006.2"	"944.3"	"1080.2"	"966.9"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"0.369"	"0"	"17.9122364521027"	"5"
"False"	"High"	"IsMasterProtein"	"O95758-4"	"Isoform 4 of Polypyrimidine tract-binding protein 3 OS=Homo sapiens GN=PTBP3"	"0"	"17.6467418415093"	"6.27240143369176"	"4"	"10"	"2"	"1"	"558"	"60.379"	"9.19"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.6e7"	"1.6e7"	"1.7e7"	"1.6e7"	"1.6e7"	"1.7e7"	"1.5e7"	"1.5e7"	"1.6e7"	"1.4e7"	"1.047"	"1.056"	"1.159"	"0.994"	"1.223"	"0.946"	"1.059"	"1.003"	"0.951"	"211.1"	"221.0"	"222.9"	"244.7"	"209.9"	"258.1"	"199.6"	"223.5"	"211.8"	"200.7"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.778"	"0"	"32.1642389297485"	"4"
"False"	"High"	"IsMasterProtein"	"Q96JB3"	"Hypermethylated in cancer 2 protein OS=Homo sapiens GN=HIC2 PE=1 SV=2"	"0"	"17.6461362748034"	"8.29268292682927"	"4"	"4"	"4"	"1"	"615"	"66.114"	"6.38"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.0e7"	"9.8e6"	"1.2e7"	"1.2e7"	"1.1e7"	"1.3e7"	"1.1e7"	"9.7e6"	"1.1e7"	"9.7e6"	"0.965"	"1.073"	"1.124"	"0.958"	"1.177"	"1.033"	"0.941"	"1.077"	"0.946"	"442.9"	"427.6"	"475.2"	"497.7"	"424.2"	"521.3"	"457.3"	"416.8"	"476.8"	"418.8"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.346"	"0"	"15.3457901477814"	"4"
"False"	"High"	"IsMasterProtein"	"Q96ME1"	"F-box/LRR-repeat protein 18 OS=Homo sapiens GN=FBXL18 PE=1 SV=2"	"0"	"17.640647906626"	"6.08695652173913"	"4"	"5"	"4"	"1"	"805"	"88.284"	"8.32"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"5.1e6"	"4.7e6"	"5.4e6"	"5.8e6"	"5.2e6"	"5.9e6"	"4.6e6"	"4.8e6"	"5.5e6"	"4.7e6"	"1.020"	"1.053"	"1.258"	"1.022"	"1.285"	"0.955"	"1.018"	"1.069"	"1.012"	"609.4"	"621.5"	"641.7"	"766.5"	"623.1"	"783.3"	"582.0"	"620.1"	"651.4"	"616.8"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"0.233"	"0"	"16.4178619384766"	"4"
"False"	"High"	"IsMasterProtein"	"Q01650"	"Large neutral amino acids transporter small subunit 1 OS=Homo sapiens GN=SLC7A5 PE=1 SV=2"	"0"	"17.639363519204"	"5.52268244575937"	"2"	"4"	"2"	"1"	"507"	"54.974"	"7.72"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"5.6e7"	"5.7e7"	"6.3e7"	"6.6e7"	"6.2e7"	"6.3e7"	"5.3e7"	"5.2e7"	"5.3e7"	"4.8e7"	"0.930"	"1.124"	"1.106"	"1.064"	"1.068"	"0.907"	"0.853"	"0.960"	"0.830"	"538.8"	"500.9"	"605.6"	"596.0"	"573.5"	"575.3"	"488.6"	"459.4"	"517.0"	"447.1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.413"	"0"	"15.4818999767303"	"2"
"False"	"High"	"IsMasterProtein"	"Q9H1Y0"	"Autophagy protein 5 OS=Homo sapiens GN=ATG5 PE=1 SV=2"	"0"	"17.6342805599462"	"16.3636363636364"	"4"	"4"	"4"	"1"	"275"	"32.426"	"5.77"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"5.3e6"	"5.2e6"	"5.6e6"	"6.1e6"	"5.3e6"	"6.1e6"	"4.9e6"	"4.8e6"	"5.6e6"	"4.8e6"	"0.955"	"1.067"	"1.154"	"1.017"	"1.138"	"0.945"	"0.891"	"1.056"	"0.922"	"667.9"	"638.0"	"712.7"	"770.8"	"679.2"	"759.8"	"630.9"	"595.2"	"705.6"	"615.5"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"0.719"	"0"	"15.5313012599945"	"4"
"False"	"High"	"IsMasterProtein"	"Q9UBW8"	"COP9 signalosome complex subunit 7a OS=Homo sapiens GN=COPS7A PE=1 SV=1"	"0"	"17.6317961533899"	"14.9090909090909"	"4"	"6"	"4"	"1"	"275"	"30.258"	"8.22"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.5e7"	"2.7e7"	"2.8e7"	"3.4e7"	"2.9e7"	"3.2e7"	"2.6e7"	"2.5e7"	"2.9e7"	"2.7e7"	"1.021"	"1.099"	"1.172"	"1.058"	"1.154"	"1.040"	"0.913"	"1.108"	"0.927"	"1181.5"	"1206.2"	"1298.4"	"1384.9"	"1249.6"	"1363.4"	"1228.7"	"1078.6"	"1309.3"	"1095.5"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"0.968"	"0"	"19.7288160324097"	"4"
"False"	"High"	"IsMasterProtein"	"O94842"	"TOX high mobility group box family member 4 OS=Homo sapiens GN=TOX4 PE=1 SV=1"	"0"	"17.6197506576061"	"7.085346215781"	"4"	"4"	"4"	"1"	"621"	"66.153"	"5.06"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.2e7"	"1.1e7"	"1.2e7"	"1.3e7"	"1.2e7"	"1.2e7"	"1.2e7"	"1.0e7"	"1.2e7"	"9.0e6"	"0.997"	"1.005"	"1.103"	"1.040"	"1.124"	"0.985"	"0.946"	"1.051"	"0.854"	"738.6"	"736.7"	"742.1"	"814.8"	"768.4"	"830.0"	"727.5"	"698.7"	"776.3"	"630.9"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.668"	"0"	"15.3660873174667"	"4"
"False"	"High"	"IsMasterProtein"	"Q9HAU0-6"	"Isoform 6 of Pleckstrin homology domain-containing family A member 5 OS=Homo sapiens GN=PLEKHA5"	"0"	"17.5994270373905"	"4.99219968798752"	"5"	"5"	"5"	"1"	"1282"	"146.805"	"7.65"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"6.4e6"	"6.3e6"	"6.6e6"	"7.7e6"	"6.8e6"	"7.9e6"	"6.0e6"	"6.0e6"	"7.1e6"	"6.3e6"	"1.092"	"1.075"	"1.282"	"1.105"	"1.290"	"1.014"	"1.001"	"1.087"	"1.010"	"688.4"	"751.4"	"740.1"	"882.8"	"761.0"	"887.7"	"697.8"	"688.8"	"748.0"	"695.6"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"0.151"	"0"	"18.6350994110107"	"5"
"False"	"High"	"IsMasterProtein"	"Q9HAB8"	"Phosphopantothenate--cysteine ligase OS=Homo sapiens GN=PPCS PE=1 SV=2"	"0"	"17.5933114913226"	"14.1479099678457"	"4"	"5"	"4"	"1"	"311"	"33.984"	"6.71"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.3e7"	"1.3e7"	"1.4e7"	"1.6e7"	"1.4e7"	"1.5e7"	"1.3e7"	"1.2e7"	"1.6e7"	"1.3e7"	"0.973"	"1.123"	"1.214"	"1.150"	"1.130"	"1.060"	"0.947"	"1.171"	"0.977"	"579.8"	"563.9"	"651.4"	"703.6"	"666.5"	"655.3"	"614.5"	"549.0"	"679.1"	"566.6"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"0.833"	"0"	"17.0539953708649"	"4"
"False"	"High"	"IsMasterProtein"	"Q8IX90"	"Spindle and kinetochore-associated protein 3 OS=Homo sapiens GN=SKA3 PE=1 SV=2"	"0"	"17.5889141199744"	"11.8932038834951"	"4"	"5"	"4"	"1"	"412"	"46.33"	"5.11"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"9.1e6"	"9.3e6"	"9.8e6"	"1.1e7"	"9.5e6"	"1.1e7"	"9.2e6"	"8.8e6"	"9.6e6"	"8.8e6"	"1.049"	"1.094"	"1.203"	"1.078"	"1.230"	"1.066"	"1.018"	"1.147"	"1.011"	"1166.6"	"1223.5"	"1276.0"	"1403.5"	"1257.3"	"1435.1"	"1243.7"	"1187.7"	"1338.5"	"1179.2"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"0.585"	"0"	"15.1652295589447"	"4"
"False"	"High"	"IsMasterProtein"	"O43823"	"A-kinase anchor protein 8 OS=Homo sapiens GN=AKAP8 PE=1 SV=1"	"0"	"17.5884743276105"	"7.08092485549133"	"5"	"5"	"5"	"1"	"692"	"76.061"	"5.15"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"9.7e6"	"9.3e6"	"1.1e7"	"1.1e7"	"9.9e6"	"1.1e7"	"9.9e6"	"9.8e6"	"9.8e6"	"9.5e6"	"0.896"	"1.052"	"1.078"	"0.870"	"1.050"	"0.974"	"0.895"	"1.021"	"0.900"	"760.9"	"682.0"	"800.3"	"820.2"	"661.8"	"798.7"	"741.2"	"681.1"	"776.5"	"685.1"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"0.45"	"0"	"17.7534983158112"	"5"
"False"	"High"	"IsMasterProtein"	"Q8IUF1"	"COBW domain-containing protein 2 OS=Homo sapiens GN=CBWD2 PE=1 SV=1"	"0"	"17.574693350657"	"12.1518987341772"	"4"	"4"	"4"	"1"	"395"	"44.007"	"4.89"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"5.1e6"	"5.0e6"	"5.6e6"	"5.9e6"	"5.3e6"	"5.8e6"	"4.9e6"	"4.6e6"	"5.1e6"	"4.8e6"	"0.916"	"1.088"	"1.075"	"1.081"	"1.111"	"0.930"	"0.893"	"1.085"	"0.951"	"323.4"	"296.1"	"351.8"	"347.8"	"349.6"	"359.2"	"300.8"	"288.8"	"351.0"	"307.7"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.492"	"0"	"13.2656676769257"	"4"
"False"	"High"	"IsMasterProtein"	"O00268"	"Transcription initiation factor TFIID subunit 4 OS=Homo sapiens GN=TAF4 PE=1 SV=2"	"0"	"17.5673104267295"	"3.77880184331797"	"4"	"4"	"3"	"1"	"1085"	"110.047"	"9.94"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.5e6"	"2.3e6"	"2.6e6"	"2.9e6"	"2.5e6"	"2.8e6"	"2.5e6"	"2.4e6"	"2.6e6"	"2.3e6"	"0.952"	"1.054"	"1.175"	"1.028"	"1.132"	"0.977"	"0.971"	"1.051"	"0.941"	"625.4"	"595.3"	"658.9"	"734.9"	"642.8"	"708.1"	"610.8"	"607.5"	"657.1"	"588.8"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"0.239"	"1"	"16.6974601745605"	"4"
"False"	"High"	"IsMasterProtein"	"Q9BZX2"	"Uridine-cytidine kinase 2 OS=Homo sapiens GN=UCK2 PE=1 SV=1"	"0"	"17.5610707144195"	"16.4750957854406"	"4"	"6"	"4"	"1"	"261"	"29.281"	"6.7"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"3.0e7"	"2.8e7"	"3.2e7"	"3.2e7"	"2.8e7"	"3.5e7"	"2.8e7"	"2.5e7"	"2.8e7"	"2.4e7"	"0.985"	"1.091"	"1.207"	"1.062"	"1.182"	"0.958"	"0.954"	"1.065"	"0.967"	"652.2"	"642.6"	"711.8"	"787.0"	"692.6"	"771.1"	"624.5"	"622.4"	"694.7"	"630.4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"0.778"	"0"	"20.525842666626"	"4"
