"Checked"	"Protein FDR Confidence"	"Master"	"Accession"	"Description"	"Exp. q-value"	"Sum PEP Score"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Found in Sample: [S1] F1: 126, Control, drug"	"Found in Sample: [S2] F1: 127N, Sample, drug"	"Found in Sample: [S3] F1: 127C, Sample, drug"	"Found in Sample: [S4] F1: 128N, Sample, drug"	"Found in Sample: [S5] F1: 128C, Sample, drug"	"Found in Sample: [S6] F1: 129N, Sample, drug"	"Found in Sample: [S7] F1: 129C, Sample, drug"	"Found in Sample: [S8] F1: 130N, Sample, drug"	"Found in Sample: [S9] F1: 130C, Sample, drug"	"Found in Sample: [S10] F1: 131, Sample, drug"	"Modifications"	"Area: 126, drug"	"Area: 127N, drug"	"Area: 127C, drug"	"Area: 128N, drug"	"Area: 128C, drug"	"Area: 129N, drug"	"Area: 129C, drug"	"Area: 130N, drug"	"Area: 130C, drug"	"Area: 131, drug"	"Abundance Ratio: (127N, drug) / (126, drug)"	"Abundance Ratio: (127C, drug) / (126, drug)"	"Abundance Ratio: (128N, drug) / (126, drug)"	"Abundance Ratio: (128C, drug) / (126, drug)"	"Abundance Ratio: (129N, drug) / (126, drug)"	"Abundance Ratio: (129C, drug) / (126, drug)"	"Abundance Ratio: (130N, drug) / (126, drug)"	"Abundance Ratio: (130C, drug) / (126, drug)"	"Abundance Ratio: (131, drug) / (126, drug)"	"Abundance: F1: 126, Control, drug"	"Abundance: F1: 127N, Sample, drug"	"Abundance: F1: 127C, Sample, drug"	"Abundance: F1: 128N, Sample, drug"	"Abundance: F1: 128C, Sample, drug"	"Abundance: F1: 129N, Sample, drug"	"Abundance: F1: 129C, Sample, drug"	"Abundance: F1: 130N, Sample, drug"	"Abundance: F1: 130C, Sample, drug"	"Abundance: F1: 131, Sample, drug"	"Abundances Count: F1: 126, Control, drug"	"Abundances Count: F1: 127N, Sample, drug"	"Abundances Count: F1: 127C, Sample, drug"	"Abundances Count: F1: 128N, Sample, drug"	"Abundances Count: F1: 128C, Sample, drug"	"Abundances Count: F1: 129N, Sample, drug"	"Abundances Count: F1: 129C, Sample, drug"	"Abundances Count: F1: 130N, Sample, drug"	"Abundances Count: F1: 130C, Sample, drug"	"Abundances Count: F1: 131, Sample, drug"	"emPAI"	"# Razor Peptides"	"Score Sequest HT"	"# Peptides Sequest HT"
"False"	"High"	"IsMasterProtein"	"P14854"	"Cytochrome c oxidase subunit 6B1 OS=Homo sapiens GN=COX6B1 PE=1 SV=2"	"0"	"13.0440541937339"	"31.3953488372093"	"3"	"3"	"3"	"1"	"86"	"10.186"	"7.05"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.2e7"	"2.4e7"	"2.6e7"	"2.7e7"	"2.5e7"	"3.0e7"	"2.7e7"	"2.7e7"	"2.7e7"	"2.6e7"	"1.487"	"1.418"	"1.485"	"1.226"	"1.533"	"1.422"	"1.413"	"1.389"	"1.179"	"445.5"	"662.4"	"631.9"	"661.7"	"546.4"	"682.8"	"633.4"	"629.3"	"618.9"	"525.3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"1.683"	"0"	"9.17473554611206"	"3"
"False"	"High"	"IsMasterProtein"	"Q8NHP8"	"Putative phospholipase B-like 2 OS=Homo sapiens GN=PLBD2 PE=1 SV=2"	"0"	"13.019038218651"	"6.11205432937182"	"3"	"4"	"3"	"1"	"589"	"65.43"	"6.8"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"5.4e6"	"1.3e7"	"1.8e7"	"1.9e7"	"1.6e7"	"1.8e7"	"1.9e7"	"1.7e7"	"1.6e7"	"1.6e7"	"1.974"	"2.852"	"3.384"	"2.800"	"3.210"	"3.375"	"2.867"	"3.019"	"2.626"	"168.3"	"332.3"	"480.0"	"569.6"	"471.3"	"540.3"	"568.0"	"482.5"	"508.1"	"442.0"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.346"	"0"	"13.7164397239685"	"3"
"False"	"High"	"IsMasterProtein"	"O75554"	"WW domain-binding protein 4 OS=Homo sapiens GN=WBP4 PE=1 SV=1"	"0"	"12.9724006529653"	"7.4468085106383"	"2"	"2"	"2"	"1"	"376"	"42.481"	"5.57"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"9.6e5"	"2.4e6"	"3.2e6"	"3.3e6"	"2.8e6"	"3.4e6"	"3.3e6"	"3.2e6"	"3.2e6"	"2.6e6"	"2.545"	"3.301"	"3.299"	"2.671"	"3.447"	"3.294"	"3.348"	"3.196"	"2.589"	"127.6"	"324.8"	"421.2"	"420.9"	"340.8"	"439.9"	"420.3"	"427.2"	"407.8"	"330.3"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.334"	"0"	"8.2725658416748"	"2"
"False"	"High"	"IsMasterProtein"	"Q8TF74"	"WAS/WASL-interacting protein family member 2 OS=Homo sapiens GN=WIPF2 PE=1 SV=1"	"0"	"12.9658877630245"	"13.6363636363636"	"3"	"3"	"3"	"1"	"440"	"46.26"	"10.93"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.8e6"	"3.4e6"	"3.9e6"	"4.6e6"	"3.4e6"	"3.9e6"	"4.0e6"	"3.5e6"	"4.2e6"	"3.1e6"	"1.283"	"1.823"	"2.039"	"1.605"	"1.850"	"1.852"	"1.661"	"1.778"	"1.489"	"145.4"	"186.6"	"265.0"	"296.4"	"233.4"	"269.0"	"269.3"	"241.5"	"258.5"	"216.5"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.259"	"0"	"9.69512295722961"	"3"
"False"	"High"	"IsMasterProtein"	"P62380"	"TATA box-binding protein-like protein 1 OS=Homo sapiens GN=TBPL1 PE=1 SV=1"	"0"	"12.9590696896999"	"17.2043010752688"	"2"	"2"	"2"	"1"	"186"	"20.873"	"9.54"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"4.6e5"	"5.2e5"	"1.1e6"	"1.0e6"	"9.7e5"	"9.2e5"	"9.8e5"	"8.1e5"	"1.0e6"	"9.8e5"	"1.139"	"2.400"	"2.280"	"2.214"	"2.125"	"2.234"	"1.809"	"2.321"	"2.193"	"78.2"	"89.1"	"187.7"	"178.3"	"173.1"	"166.2"	"174.7"	"141.5"	"181.5"	"171.5"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.52"	"0"	"9.59399604797363"	"2"
"False"	"High"	"IsMasterProtein"	"Q15382"	"GTP-binding protein Rheb OS=Homo sapiens GN=RHEB PE=1 SV=1"	"0"	"12.9568583195799"	"10.8695652173913"	"4"	"5"	"4"	"1"	"184"	"20.485"	"5.92"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"5.6e6"	"1.2e7"	"2.2e7"	"2.2e7"	"2.1e7"	"2.0e7"	"2.3e7"	"1.9e7"	"2.2e7"	"2.0e7"	"2.202"	"3.711"	"3.773"	"4.087"	"3.715"	"4.262"	"3.557"	"3.932"	"4.068"	"202.2"	"445.3"	"750.4"	"762.9"	"826.3"	"751.2"	"861.8"	"719.2"	"795.0"	"822.5"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"1.61"	"0"	"15.2779903411865"	"4"
"False"	"High"	"IsMasterProtein"	"Q8TAF3"	"WD repeat-containing protein 48 OS=Homo sapiens GN=WDR48 PE=1 SV=1"	"0"	"12.9404024158887"	"6.64697193500739"	"4"	"5"	"4"	"1"	"677"	"76.162"	"7.03"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.7e6"	"3.4e6"	"6.0e6"	"6.5e6"	"5.5e6"	"6.4e6"	"6.6e6"	"6.1e6"	"6.3e6"	"4.6e6"	"2.169"	"3.312"	"3.602"	"3.074"	"3.511"	"3.549"	"3.324"	"3.406"	"2.573"	"207.5"	"450.0"	"687.2"	"747.5"	"637.9"	"728.5"	"736.5"	"689.7"	"706.8"	"533.9"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"0.239"	"0"	"15.0235366821289"	"4"
"False"	"High"	"IsMasterProtein"	"Q96CV9"	"Optineurin OS=Homo sapiens GN=OPTN PE=1 SV=2"	"0"	"12.9373869958453"	"5.37261698440208"	"2"	"2"	"2"	"1"	"577"	"65.88"	"5.24"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"8.6e5"	"1.9e6"	"2.4e6"	"2.4e6"	"2.0e6"	"2.4e6"	"2.5e6"	"2.1e6"	"2.2e6"	"1.9e6"	"2.114"	"2.809"	"2.811"	"2.331"	"2.825"	"2.833"	"2.506"	"2.516"	"2.167"	"104.4"	"220.7"	"293.3"	"293.5"	"243.4"	"294.9"	"295.8"	"261.6"	"262.7"	"226.2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.125"	"0"	"9.97500228881836"	"2"
"False"	"High"	"IsMasterProtein"	"P60866-2"	"Isoform 2 of 40S ribosomal protein S20 OS=Homo sapiens GN=RPS20"	"0"	"12.925431781246"	"22.5352112676056"	"3"	"5"	"3"	"1"	"142"	"15.995"	"9.32"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.5e7"	"4.3e7"	"5.7e7"	"6.1e7"	"4.9e7"	"6.2e7"	"6.2e7"	"6.0e7"	"5.7e7"	"5.4e7"	"1.885"	"2.621"	"2.905"	"2.416"	"2.826"	"2.874"	"2.651"	"2.770"	"2.343"	"198.2"	"373.7"	"519.4"	"575.8"	"478.8"	"560.2"	"569.7"	"525.4"	"549.0"	"464.3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"2.728"	"0"	"16.7816977500916"	"3"
"False"	"High"	"IsMasterProtein"	"Q9NX74"	"tRNA-dihydrouridine(20) synthase [NAD(P)+]-like OS=Homo sapiens GN=DUS2 PE=1 SV=1"	"0"	"12.9223564636439"	"7.30223123732252"	"3"	"3"	"3"	"1"	"493"	"55.015"	"7.11"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"8.1e5"	"1.5e6"	"2.3e6"	"2.5e6"	"2.3e6"	"2.4e6"	"2.4e6"	"2.4e6"	"2.1e6"	"1.8e6"	"2.138"	"3.252"	"3.940"	"3.195"	"3.474"	"3.561"	"3.204"	"3.231"	"2.819"	"94.9"	"202.9"	"308.6"	"373.9"	"303.2"	"329.7"	"337.9"	"304.1"	"306.6"	"267.5"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.218"	"0"	"11.7050628662109"	"3"
"False"	"High"	"IsMasterProtein"	"Q6ZMK1"	"Cysteine and histidine-rich protein 1 OS=Homo sapiens GN=CYHR1 PE=1 SV=2"	"0"	"12.9184163793044"	"7.18232044198895"	"2"	"2"	"2"	"1"	"362"	"40.677"	"7.23"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"6.4e5"	"1.6e6"	"2.7e6"	"2.9e6"	"2.4e6"	"2.8e6"	"2.8e6"	"2.4e6"	"2.7e6"	"1.9e6"	"2.267"	"3.665"	"4.008"	"3.372"	"3.941"	"3.912"	"3.534"	"3.803"	"2.901"	"82.9"	"187.9"	"303.8"	"332.3"	"279.5"	"326.7"	"324.3"	"293.0"	"315.3"	"240.5"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.274"	"0"	"9.88679695129395"	"2"
"False"	"High"	"IsMasterProtein"	"Q8IWX8"	"Calcium homeostasis endoplasmic reticulum protein OS=Homo sapiens GN=CHERP PE=1 SV=3"	"0"	"12.9125012696277"	"2.29257641921397"	"2"	"4"	"2"	"1"	"916"	"103.637"	"9.04"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"3.3e6"	"4.2e6"	"5.4e6"	"5.9e6"	"5.1e6"	"6.1e6"	"5.9e6"	"5.7e6"	"5.6e6"	"4.6e6"	"1.336"	"1.737"	"1.912"	"1.647"	"1.960"	"1.876"	"1.827"	"1.842"	"1.502"	"245.6"	"328.1"	"426.7"	"469.6"	"404.5"	"481.3"	"460.7"	"448.8"	"452.4"	"368.8"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.194"	"0"	"13.0196082592011"	"2"
"False"	"High"	"IsMasterProtein"	"P15735"	"Phosphorylase b kinase gamma catalytic chain, liver/testis isoform OS=Homo sapiens GN=PHKG2 PE=1 SV=1"	"0"	"12.8915108117771"	"10.8374384236453"	"4"	"4"	"4"	"1"	"406"	"46.413"	"6.38"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.6e6"	"3.0e6"	"7.0e6"	"7.8e6"	"6.7e6"	"7.7e6"	"5.5e6"	"4.5e6"	"4.5e6"	"3.8e6"	"1.907"	"4.664"	"5.255"	"4.492"	"5.161"	"3.737"	"2.966"	"2.987"	"2.552"	"137.9"	"263.0"	"643.1"	"724.7"	"619.4"	"711.7"	"515.3"	"409.0"	"411.9"	"351.9"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.389"	"0"	"14.3295729160309"	"4"
"False"	"High"	"IsMasterProtein"	"Q9BT09"	"Protein canopy homolog 3 OS=Homo sapiens GN=CNPY3 PE=1 SV=1"	"0"	"12.8733220051447"	"10.0719424460432"	"2"	"3"	"2"	"1"	"278"	"30.729"	"5.49"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.5e7"	"2.8e7"	"3.8e7"	"3.9e7"	"3.0e7"	"3.7e7"	"3.8e7"	"3.7e7"	"3.6e7"	"3.1e7"	"1.918"	"2.458"	"2.588"	"2.061"	"2.518"	"2.531"	"2.399"	"2.433"	"2.113"	"156.9"	"300.9"	"385.6"	"406.1"	"323.4"	"395.1"	"397.1"	"376.4"	"381.7"	"331.6"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.585"	"0"	"11.0561532974243"	"2"
"False"	"High"	"IsMasterProtein"	"Q9Y2S0"	"DNA-directed RNA polymerases I and III subunit RPAC2 OS=Homo sapiens GN=POLR1D PE=1 SV=1"	"0"	"12.8385420033025"	"11.2781954887218"	"1"	"2"	"1"	"1"	"133"	"15.227"	"5.8"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.9e6"	"3.1e6"	"5.6e6"	"5.5e6"	"4.8e6"	"5.0e6"	"5.3e6"	"4.4e6"	"5.0e6"	"5.4e6"	"1.638"	"2.956"	"2.831"	"2.447"	"2.569"	"2.620"	"2.275"	"2.675"	"2.649"	"86.5"	"141.7"	"255.7"	"244.9"	"211.7"	"222.2"	"226.6"	"196.8"	"231.4"	"229.1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.778"	"0"	"8.74911975860596"	"1"
"False"	"High"	"IsMasterProtein"	"Q7Z5K2-3"	"Isoform 3 of Wings apart-like protein homolog OS=Homo sapiens GN=WAPAL"	"0"	"12.8180140325218"	"2.11764705882353"	"2"	"2"	"2"	"1"	"1275"	"142.436"	"6.06"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"5.1e6"	"1.2e7"	"2.0e7"	"2.2e7"	"2.2e7"	"2.0e7"	"2.3e7"	"1.9e7"	"2.0e7"	"1.7e7"	"2.753"	"4.844"	"4.943"	"4.366"	"4.620"	"4.629"	"4.369"	"4.181"	"3.628"	"64.7"	"178.1"	"313.4"	"319.8"	"282.5"	"298.9"	"299.5"	"282.7"	"270.5"	"234.7"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.056"	"0"	"10.2404589653015"	"2"
"False"	"High"	"IsMasterProtein"	"Q9UKB3"	"DnaJ homolog subfamily C member 12 OS=Homo sapiens GN=DNAJC12 PE=1 SV=1"	"0"	"12.817672468129"	"19.1919191919192"	"3"	"3"	"3"	"1"	"198"	"23.4"	"5.71"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.1e7"	"2.0e7"	"2.3e7"	"2.5e7"	"2.1e7"	"2.4e7"	"2.3e7"	"2.5e7"	"2.3e7"	"2.0e7"	"1.794"	"2.013"	"2.171"	"1.839"	"2.071"	"2.042"	"2.159"	"1.993"	"1.747"	"94.6"	"169.7"	"190.4"	"205.4"	"174.0"	"195.9"	"193.2"	"204.2"	"188.5"	"165.3"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.638"	"0"	"11.986828327179"	"3"
"False"	"High"	"IsMasterProtein"	"Q15054"	"DNA polymerase delta subunit 3 OS=Homo sapiens GN=POLD3 PE=1 SV=2"	"0"	"12.7977206522837"	"4.93562231759657"	"2"	"2"	"2"	"1"	"466"	"51.368"	"9.35"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.4e6"	"3.1e6"	"5.2e6"	"4.5e6"	"3.8e6"	"4.4e6"	"4.3e6"	"3.9e6"	"4.3e6"	"4.3e6"	"2.056"	"3.506"	"3.084"	"2.526"	"2.905"	"2.848"	"2.570"	"2.882"	"2.849"	"159.4"	"327.8"	"558.8"	"491.6"	"402.7"	"463.1"	"453.9"	"409.7"	"459.4"	"454.2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.179"	"0"	"9.35821175575256"	"2"
"False"	"High"	"IsMasterProtein"	"Q8NBJ5"	"Procollagen galactosyltransferase 1 OS=Homo sapiens GN=COLGALT1 PE=1 SV=1"	"0"	"12.7610244368576"	"6.27009646302251"	"4"	"4"	"4"	"1"	"622"	"71.59"	"7.31"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"3.3e6"	"5.1e6"	"8.2e6"	"7.7e6"	"5.8e6"	"6.3e6"	"6.4e6"	"6.3e6"	"6.3e6"	"6.3e6"	"1.770"	"2.617"	"2.582"	"2.178"	"2.160"	"2.155"	"2.068"	"2.051"	"2.033"	"153.2"	"271.2"	"400.9"	"395.6"	"333.7"	"330.9"	"330.2"	"316.8"	"314.2"	"311.5"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.252"	"0"	"12.903487443924"	"4"
"False"	"High"	"IsMasterProtein"	"Q9BQ67"	"Glutamate-rich WD repeat-containing protein 1 OS=Homo sapiens GN=GRWD1 PE=1 SV=1"	"0"	"12.7560550292365"	"7.17488789237668"	"3"	"3"	"3"	"1"	"446"	"49.388"	"4.92"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"9.1e6"	"2.0e7"	"3.0e7"	"2.9e7"	"2.5e7"	"3.0e7"	"2.9e7"	"2.9e7"	"2.6e7"	"2.3e7"	"1.693"	"2.309"	"2.282"	"2.004"	"2.257"	"2.276"	"2.136"	"2.031"	"1.861"	"171.4"	"290.2"	"395.8"	"391.1"	"343.5"	"386.9"	"390.1"	"366.1"	"348.1"	"319.0"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.413"	"0"	"11.5422859191895"	"3"
"False"	"High"	"IsMasterProtein"	"Q9H2J4"	"Phosducin-like protein 3 OS=Homo sapiens GN=PDCL3 PE=1 SV=1"	"0"	"12.7507242566356"	"12.1338912133891"	"4"	"4"	"4"	"1"	"239"	"27.597"	"4.84"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.1e7"	"2.4e7"	"3.6e7"	"3.4e7"	"3.0e7"	"3.2e7"	"3.7e7"	"3.3e7"	"3.2e7"	"2.9e7"	"1.920"	"2.760"	"2.909"	"2.658"	"2.745"	"3.058"	"2.755"	"2.812"	"2.439"	"210.0"	"403.3"	"579.5"	"610.9"	"558.2"	"576.4"	"642.2"	"578.5"	"590.5"	"512.1"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"0.719"	"0"	"14.1813364028931"	"4"
"False"	"High"	"IsMasterProtein"	"O14772"	"Fucose-1-phosphate guanylyltransferase OS=Homo sapiens GN=FPGT PE=1 SV=2"	"0"	"12.7506612230402"	"4.71380471380471"	"2"	"2"	"2"	"1"	"594"	"66.556"	"6.48"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"4.6e6"	"1.1e7"	"1.6e7"	"1.6e7"	"1.3e7"	"1.6e7"	"1.4e7"	"1.4e7"	"1.5e7"	"1.3e7"	"2.115"	"3.669"	"4.068"	"3.429"	"3.987"	"3.885"	"3.383"	"3.969"	"3.302"	"67.6"	"143.0"	"248.0"	"275.0"	"231.8"	"269.5"	"262.6"	"228.7"	"268.3"	"223.2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.136"	"0"	"8.61826276779175"	"2"
"False"	"High"	"IsMasterProtein"	"Q9Y244"	"Proteasome maturation protein OS=Homo sapiens GN=POMP PE=1 SV=1"	"0"	"12.7227385896925"	"25.531914893617"	"2"	"4"	"2"	"1"	"141"	"15.779"	"5.11"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.9e7"	"4.4e7"	"6.0e7"	"5.3e7"	"3.9e7"	"5.6e7"	"5.1e7"	"5.0e7"	"4.8e7"	"4.4e7"	"2.184"	"3.209"	"3.111"	"2.434"	"3.310"	"2.953"	"2.891"	"2.760"	"2.581"	"72.8"	"159.0"	"233.6"	"226.5"	"177.2"	"241.0"	"215.0"	"210.5"	"200.9"	"187.9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.52"	"0"	"15.8436033725739"	"2"
"False"	"High"	"IsMasterProtein"	"O43237"	"Cytoplasmic dynein 1 light intermediate chain 2 OS=Homo sapiens GN=DYNC1LI2 PE=1 SV=1"	"0"	"12.7225601362634"	"5.89430894308943"	"2"	"2"	"2"	"1"	"492"	"54.066"	"6.38"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.5e6"	"4.7e6"	"7.2e6"	"7.1e6"	"6.3e6"	"6.6e6"	"6.2e6"	"6.1e6"	"6.3e6"	"5.6e6"	"3.417"	"5.401"	"5.210"	"4.582"	"4.778"	"4.651"	"4.593"	"4.561"	"4.248"	"73.4"	"250.8"	"396.4"	"382.4"	"336.3"	"350.7"	"341.4"	"337.1"	"334.8"	"311.8"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.172"	"0"	"9.87029075622559"	"2"
"False"	"High"	"IsMasterProtein"	"P78318"	"Immunoglobulin-binding protein 1 OS=Homo sapiens GN=IGBP1 PE=1 SV=1"	"0"	"12.7176313428076"	"17.1091445427729"	"3"	"3"	"3"	"1"	"339"	"39.198"	"5.38"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.9e7"	"2.3e7"	"2.8e7"	"2.7e7"	"2.3e7"	"2.6e7"	"2.6e7"	"2.7e7"	"2.5e7"	"2.1e7"	"1.661"	"2.427"	"2.565"	"2.097"	"2.603"	"2.528"	"2.417"	"2.516"	"1.957"	"153.3"	"254.6"	"372.0"	"393.2"	"321.4"	"399.0"	"387.5"	"370.5"	"385.7"	"300.0"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.35"	"0"	"10.7040765285492"	"3"
"False"	"High"	"IsMasterProtein"	"Q9H2U1"	"ATP-dependent RNA helicase DHX36 OS=Homo sapiens GN=DHX36 PE=1 SV=2"	"0"	"12.7111851288746"	"2.97619047619048"	"2"	"2"	"2"	"1"	"1008"	"114.688"	"7.68"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.1e6"	"1.4e6"	"2.3e6"	"2.4e6"	"2.1e6"	"2.1e6"	"2.2e6"	"2.1e6"	"2.2e6"	"1.9e6"	"1.256"	"2.033"	"2.085"	"1.777"	"1.841"	"1.858"	"1.814"	"1.861"	"1.662"	"180.0"	"226.0"	"366.0"	"375.3"	"319.8"	"331.3"	"334.4"	"326.5"	"335.0"	"299.1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.081"	"0"	"8.61688494682312"	"2"
"False"	"High"	"IsMasterProtein"	"Q8NEZ2"	"Vacuolar protein sorting-associated protein 37A OS=Homo sapiens GN=VPS37A PE=1 SV=1"	"0"	"12.7008693039363"	"7.80856423173804"	"2"	"2"	"2"	"1"	"397"	"44.287"	"5.57"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.2e6"	"3.2e6"	"4.3e6"	"4.7e6"	"3.9e6"	"4.4e6"	"4.5e6"	"4.0e6"	"4.2e6"	"3.8e6"	"1.458"	"1.939"	"2.148"	"1.775"	"2.004"	"2.021"	"1.793"	"1.901"	"1.739"	"156.9"	"228.8"	"304.2"	"337.0"	"278.5"	"314.5"	"317.1"	"281.4"	"298.2"	"272.9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.259"	"0"	"8.83992266654968"	"2"
"False"	"High"	"IsMasterProtein"	"P38159"	"RNA-binding motif protein, X chromosome OS=Homo sapiens GN=RBMX PE=1 SV=3"	"0"	"12.7004433550882"	"7.41687979539642"	"3"	"3"	"3"	"1"	"391"	"42.306"	"10.05"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.8e6"	"3.5e6"	"6.0e6"	"5.9e6"	"5.6e6"	"5.8e6"	"6.1e6"	"5.7e6"	"5.8e6"	"5.5e6"	"2.012"	"3.341"	"3.239"	"2.969"	"3.202"	"3.275"	"3.128"	"3.146"	"2.943"	"264.4"	"531.9"	"883.4"	"856.3"	"784.9"	"846.7"	"866.0"	"827.0"	"831.7"	"778.0"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.233"	"0"	"11.3502869606018"	"3"
"False"	"High"	"IsMasterProtein"	"Q9NUP1"	"Biogenesis of lysosome-related organelles complex 1 subunit 4 OS=Homo sapiens GN=BLOC1S4 PE=1 SV=1"	"0"	"12.6801215005366"	"12.4423963133641"	"2"	"2"	"2"	"1"	"217"	"23.336"	"4.98"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"4.6e6"	"7.5e6"	"8.0e6"	"9.0e6"	"7.5e6"	"8.7e6"	"8.8e6"	"8.7e6"	"8.8e6"	"6.6e6"	"1.652"	"1.745"	"1.992"	"1.682"	"1.947"	"1.965"	"1.921"	"1.984"	"1.491"	"96.6"	"159.6"	"168.6"	"192.4"	"162.5"	"188.1"	"189.8"	"185.6"	"191.7"	"144.0"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.585"	"0"	"10.4591333866119"	"2"
